clip,frame_index,group_index,label_transfer,endpoints
wnba__wnba_04,1920,32,other,"[[146,375],[464,379]]"
wnba__wnba_04,1920,33,other,"[[2,314],[4,99]]"
wnba__wnba_04,1920,34,other,"[[441,254],[590,322]]"
wnba__wnba_04,1920,35,other,"[[6,104],[44,88]]"
wnba__wnba_04,1920,36,court_line,"[[582,287],[622,289]]"
wnba__wnba_04,1920,37,other,"[[362,298],[588,287]]"
wnba__wnba_04,1920,38,other,"[[318,324],[356,336]]"
wnba__wnba_04,1920,39,other,"[[1,78],[39,70]]"
wnba__wnba_04,1920,40,other,"[[199,55],[238,52]]"
wnba__wnba_04,1920,41,other,"[[352,47],[352,86]]"
wnba__wnba_04,1920,42,other,"[[175,293],[178,254]]"
wnba__wnba_04,1920,43,court_line,"[[504,290],[540,301]]"
wnba__wnba_04,1920,44,other,"[[471,266],[587,264]]"
wnba__wnba_04,1920,45,other,"[[288,26],[290,63]]"
wnba__wnba_04,1920,46,other,"[[448,224],[517,245]]"
wnba__wnba_04,1920,47,other,"[[168,290],[173,253]]"
wnba__wnba_04,1920,48,other,"[[323,313],[473,340]]"
wnba__wnba_04,1920,49,court_line,"[[358,273],[393,283]]"
wnba__wnba_04,1920,50,other,"[[183,376],[220,381]]"
wnba__wnba_04,1920,51,court_line,"[[544,287],[631,279]]"
wnba__wnba_04,1920,52,other,"[[0,50],[36,42]]"
wnba__wnba_04,1920,53,other,"[[199,58],[236,55]]"
wnba__wnba_04,1920,54,other,"[[191,96],[227,99]]"
wnba__wnba_04,1920,55,other,"[[1,75],[37,67]]"
wnba__wnba_04,1920,56,other,"[[155,55],[249,64]]"
wnba__wnba_04,1920,57,other,"[[322,335],[599,350]]"
wnba__wnba_04,1920,58,other,"[[550,242],[585,248]]"
wnba__wnba_04,1920,59,other,"[[51,197],[252,319]]"
wnba__wnba_04,1920,60,other,"[[280,335],[330,326]]"
wnba__wnba_04,1920,61,other,"[[346,26],[347,59]]"
wnba__wnba_04,1920,62,other,"[[379,210],[413,209]]"
wnba__wnba_04,1920,63,other,"[[300,301],[352,271]]"
wnba__wnba_04,1920,64,other,"[[61,293],[64,326]]"
wnba__wnba_04,1920,65,other,"[[23,27],[287,73]]"
wnba__wnba_04,1920,66,other,"[[21,57],[53,57]]"
wnba__wnba_04,1920,67,other,"[[28,212],[36,244]]"
wnba__wnba_04,1920,68,other,"[[603,265],[633,275]]"
wnba__wnba_04,1920,69,court_line,"[[357,308],[388,310]]"
wnba__wnba_04,1920,70,court_line,"[[352,260],[358,291]]"
wnba__wnba_04,1920,71,other,"[[443,26],[443,57]]"
wnba__wnba_04,1920,72,other,"[[124,298],[267,224]]"
wnba__wnba_04,1920,73,other,"[[291,113],[319,101]]"
wnba__wnba_04,1920,74,other,"[[262,179],[292,181]]"
wnba__wnba_04,1920,75,other,"[[231,247],[257,232]]"
wnba__wnba_04,1920,76,other,"[[552,157],[555,187]]"
wnba__wnba_04,1920,77,other,"[[388,343],[391,313]]"
wnba__wnba_04,1920,78,other,"[[159,348],[189,348]]"
wnba__wnba_04,1920,79,other,"[[326,307],[356,312]]"
wnba__wnba_04,1920,80,other,"[[23,218],[34,246]]"
wnba__wnba_04,1920,81,other,"[[359,186],[364,215]]"
wnba__wnba_04,1920,82,court_line,"[[431,281],[437,310]]"
wnba__wnba_04,1920,83,other,"[[51,94],[73,114]]"
wnba__wnba_04,1920,84,other,"[[498,161],[527,165]]"
wnba__wnba_04,1920,85,other,"[[183,321],[186,292]]"
wnba__wnba_04,1920,86,other,"[[149,63],[151,34]]"
wnba__wnba_04,1920,87,other,"[[609,379],[638,382]]"
wnba__wnba_04,1920,88,other,"[[36,70],[64,73]]"
wnba__wnba_04,1920,89,other,"[[146,144],[174,142]]"
wnba__wnba_04,1920,90,other,"[[195,326],[203,298]]"
wnba__wnba_04,1920,91,other,"[[49,216],[59,243]]"
wnba__wnba_04,1920,92,other,"[[182,71],[209,63]]"
wnba__wnba_04,3648,0,other,"[[500,218],[638,224]]"
wnba__wnba_04,3648,1,other,"[[372,227],[633,256]]"
wnba__wnba_04,3648,2,other,"[[1,27],[638,22]]"
wnba__wnba_04,3648,3,other,"[[213,351],[488,357]]"
wnba__wnba_04,3648,4,other,"[[198,374],[488,370]]"
wnba__wnba_04,3648,5,other,"[[371,278],[634,306]]"
wnba__wnba_04,3648,6,court_line,"[[176,235],[637,329]]"
wnba__wnba_04,3648,7,other,"[[508,226],[593,228]]"
wnba__wnba_04,3648,8,other,"[[199,382],[446,375]]"
wnba__wnba_04,3648,9,other,"[[123,277],[619,310]]"
wnba__wnba_04,3648,10,other,"[[571,263],[638,281]]"
wnba__wnba_04,3648,11,other,"[[572,279],[638,297]]"
wnba__wnba_04,3648,12,court_line,"[[568,235],[636,258]]"
wnba__wnba_04,3648,13,other,"[[128,95],[283,88]]"
wnba__wnba_04,3648,14,other,"[[352,267],[640,323]]"
wnba__wnba_04,3648,15,other,"[[131,93],[298,118]]"
wnba__wnba_04,3648,16,other,"[[176,236],[235,239]]"
wnba__wnba_04,3648,17,other,"[[223,25],[434,36]]"
wnba__wnba_04,3648,18,other,"[[305,50],[359,29]]"
wnba__wnba_04,3648,19,court_line,"[[339,324],[390,340]]"
wnba__wnba_04,3648,20,other,"[[292,304],[606,317]]"
wnba__wnba_04,3648,21,other,"[[302,46],[357,27]]"
wnba__wnba_04,3648,22,other,"[[357,33],[358,86]]"
wnba__wnba_04,3648,23,other,"[[147,107],[198,107]]"
wnba__wnba_04,3648,24,other,"[[333,372],[427,381]]"
wnba__wnba_04,3648,25,other,"[[39,262],[44,174]]"
wnba__wnba_04,3648,26,other,"[[7,59],[278,91]]"
wnba__wnba_04,3648,27,other,"[[96,41],[144,41]]"
wnba__wnba_04,3648,28,other,"[[125,269],[584,363]]"
wnba__wnba_04,3648,29,other,"[[288,225],[329,203]]"
wnba__wnba_04,3648,30,other,"[[522,242],[638,238]]"
wnba__wnba_04,3648,31,other,"[[336,241],[605,277]]"
wnba__wnba_04,3648,32,other,"[[569,304],[614,308]]"
wnba__wnba_04,3648,33,other,"[[93,33],[138,32]]"
wnba__wnba_04,3648,34,other,"[[401,236],[442,218]]"
wnba__wnba_04,3648,35,other,"[[404,230],[443,210]]"
wnba__wnba_04,3648,36,court_line,"[[593,231],[616,288]]"
wnba__wnba_04,3648,37,other,"[[216,346],[391,241]]"
wnba__wnba_04,3648,38,other,"[[14,146],[23,104]]"
wnba__wnba_04,3648,39,other,"[[361,26],[362,67]]"
wnba__wnba_04,3648,40,other,"[[309,54],[311,94]]"
wnba__wnba_04,3648,41,other,"[[99,46],[139,45]]"
wnba__wnba_04,3648,42,other,"[[85,201],[98,238]]"
wnba__wnba_04,3648,43,other,"[[161,23],[588,40]]"
wnba__wnba_04,3648,44,other,"[[386,208],[423,207]]"
wnba__wnba_04,3648,45,court_line,"[[82,282],[112,260]]"
wnba__wnba_04,3648,46,other,"[[76,121],[110,106]]"
wnba__wnba_04,3648,47,other,"[[316,132],[325,77]]"
wnba__wnba_04,3648,48,other,"[[93,325],[325,201]]"
wnba__wnba_04,3648,49,other,"[[338,340],[374,343]]"
wnba__wnba_04,3648,50,other,"[[498,150],[516,274]]"
wnba__wnba_04,3648,51,other,"[[59,346],[59,382]]"
wnba__wnba_04,3648,52,other,"[[524,261],[563,274]]"
wnba__wnba_04,3648,53,other,"[[527,331],[562,338]]"
wnba__wnba_04,3648,54,other,"[[68,101],[103,93]]"
wnba__wnba_04,3648,55,other,"[[518,269],[553,275]]"
wnba__wnba_04,3648,56,other,"[[302,45],[306,93]]"
wnba__wnba_04,3648,57,other,"[[1,268],[35,263]]"
wnba__wnba_04,3648,58,other,"[[67,98],[101,90]]"
wnba__wnba_04,3648,59,other,"[[329,248],[434,239]]"
wnba__wnba_04,3648,60,other,"[[571,279],[603,287]]"
wnba__wnba_04,3648,61,other,"[[528,351],[561,357]]"
wnba__wnba_04,3648,62,other,"[[300,96],[301,128]]"
wnba__wnba_04,3648,63,other,"[[538,228],[571,229]]"
wnba__wnba_04,3648,64,other,"[[310,97],[310,129]]"
wnba__wnba_04,3648,65,other,"[[497,256],[511,285]]"
wnba__wnba_04,3648,66,other,"[[42,228],[44,259]]"
wnba__wnba_04,3648,67,other,"[[78,382],[80,351]]"
wnba__wnba_04,3648,68,other,"[[455,304],[463,334]]"
wnba__wnba_04,3648,69,other,"[[362,372],[393,374]]"
wnba__wnba_04,3648,70,other,"[[478,379],[509,382]]"
wnba__wnba_04,3648,71,court_line,"[[516,274],[536,297]]"
wnba__wnba_04,3648,72,other,"[[319,379],[349,382]]"
wnba__wnba_04,3648,73,other,"[[22,327],[51,322]]"
wnba__wnba_04,3648,74,other,"[[442,374],[471,381]]"
wnba__wnba_04,3648,75,other,"[[355,227],[381,213]]"
wnba__wnba_04,3648,76,other,"[[35,189],[37,218]]"
wnba__wnba_04,3648,77,other,"[[479,325],[507,333]]"
wnba__wnba_04,3648,78,other,"[[7,293],[36,294]]"
wnba__wnba_04,3648,79,other,"[[93,56],[122,54]]"
wnba__wnba_04,3648,80,other,"[[0,264],[28,258]]"
wnba__wnba_04,3648,81,other,"[[130,110],[158,107]]"
wnba__wnba_04,23424,0,other,"[[1,193],[638,193]]"
wnba__wnba_04,23424,1,other,"[[1,24],[638,24]]"
wnba__wnba_04,23424,2,court_line,"[[2,270],[609,279]]"
wnba__wnba_04,23424,3,other,"[[1,165],[638,170]]"
wnba__wnba_04,23424,4,other,"[[1,106],[638,121]]"
wnba__wnba_04,23424,5,other,"[[1,156],[638,168]]"
wnba__wnba_04,23424,6,other,"[[1,382],[561,371]]"
wnba__wnba_04,23424,7,other,"[[6,108],[638,120]]"
wnba__wnba_04,23424,8,other,"[[119,216],[622,208]]"
wnba__wnba_04,23424,9,other,"[[154,373],[493,373]]"
wnba__wnba_04,23424,10,other,"[[14,330],[488,320]]"
wnba__wnba_04,23424,11,other,"[[187,192],[438,203]]"
wnba__wnba_04,23424,12,court_line,"[[524,169],[638,170]]"
wnba__wnba_04,23424,13,other,"[[188,346],[489,345]]"
wnba__wnba_04,23424,14,other,"[[257,339],[488,347]]"
wnba__wnba_04,23424,15,other,"[[368,376],[491,373]]"
wnba__wnba_04,23424,16,other,"[[169,224],[621,245]]"
wnba__wnba_04,23424,17,court_line,"[[162,261],[631,277]]"
wnba__wnba_04,23424,18,other,"[[72,143],[251,132]]"
wnba__wnba_04,23424,19,other,"[[1,212],[113,232]]"
wnba__wnba_04,23424,20,other,"[[27,329],[466,311]]"
wnba__wnba_04,23424,21,other,"[[14,333],[332,340]]"
wnba__wnba_04,23424,22,other,"[[2,260],[222,298]]"
wnba__wnba_04,23424,23,other,"[[492,335],[602,317]]"
wnba__wnba_04,23424,24,other,"[[77,132],[638,127]]"
wnba__wnba_04,23424,25,other,"[[508,335],[578,324]]"
wnba__wnba_04,23424,26,other,"[[1,266],[343,257]]"
wnba__wnba_04,23424,27,other,"[[67,215],[629,212]]"
wnba__wnba_04,23424,28,other,"[[2,286],[591,289]]"
wnba__wnba_04,23424,29,other,"[[107,250],[631,261]]"
wnba__wnba_04,23424,30,court_line,"[[167,324],[524,303]]"
wnba__wnba_04,23424,31,court_line,"[[2,296],[592,308]]"
wnba__wnba_04,23424,32,other,"[[1,246],[624,243]]"
wnba__wnba_04,23424,33,other,"[[1,353],[62,359]]"
wnba__wnba_04,23424,34,other,"[[1,229],[633,246]]"
wnba__wnba_04,23424,35,other,"[[323,50],[385,48]]"
wnba__wnba_04,23424,36,other,"[[470,314],[472,253]]"
wnba__wnba_04,23424,37,other,"[[2,224],[213,278]]"
wnba__wnba_04,23424,38,court_line,"[[403,268],[463,270]]"
wnba__wnba_04,23424,39,other,"[[191,153],[293,158]]"
wnba__wnba_04,23424,40,other,"[[500,258],[531,307]]"
wnba__wnba_04,23424,41,other,"[[62,241],[121,249]]"
wnba__wnba_04,23424,42,other,"[[306,313],[591,305]]"
wnba__wnba_04,23424,43,court_line,"[[4,293],[229,334]]"
wnba__wnba_04,23424,44,other,"[[1,290],[597,291]]"
wnba__wnba_04,23424,45,other,"[[524,361],[572,384]]"
wnba__wnba_04,23424,46,other,"[[318,45],[379,49]]"
wnba__wnba_04,23424,47,other,"[[512,359],[558,385]]"
wnba__wnba_04,23424,48,other,"[[414,295],[466,296]]"
wnba__wnba_04,23424,49,other,"[[2,246],[113,259]]"
wnba__wnba_04,23424,50,other,"[[196,177],[244,177]]"
wnba__wnba_04,23424,51,other,"[[326,33],[374,33]]"
wnba__wnba_04,23424,52,other,"[[182,310],[229,319]]"
wnba__wnba_04,23424,53,other,"[[1,213],[194,263]]"
wnba__wnba_04,23424,54,other,"[[536,356],[582,352]]"
wnba__wnba_04,23424,55,other,"[[517,263],[535,303]]"
wnba__wnba_04,23424,56,court_line,"[[477,318],[480,277]]"
wnba__wnba_04,23424,57,other,"[[554,370],[594,365]]"
wnba__wnba_04,23424,58,other,"[[163,156],[164,116]]"
wnba__wnba_04,23424,59,other,"[[2,151],[3,111]]"
wnba__wnba_04,23424,60,other,"[[87,345],[122,326]]"
wnba__wnba_04,23424,61,other,"[[514,368],[572,384]]"
wnba__wnba_04,23424,62,other,"[[25,318],[80,328]]"
wnba__wnba_04,23424,63,court_line,"[[212,267],[249,266]]"
wnba__wnba_04,23424,64,other,"[[37,376],[115,363]]"
wnba__wnba_04,23424,65,other,"[[638,236],[638,272]]"
wnba__wnba_04,23424,66,other,"[[589,62],[626,62]]"
wnba__wnba_04,23424,67,other,"[[212,270],[238,295]]"
wnba__wnba_04,23424,68,other,"[[512,276],[531,307]]"
wnba__wnba_04,23424,69,other,"[[524,367],[556,383]]"
wnba__wnba_04,23424,70,other,"[[74,347],[101,325]]"
wnba__wnba_04,23424,71,other,"[[567,378],[602,373]]"
wnba__wnba_04,23424,72,court_line,"[[168,249],[201,263]]"
wnba__wnba_04,23424,73,court_line,"[[346,262],[381,258]]"
wnba__wnba_04,23424,74,court_line,"[[254,308],[591,300]]"
wnba__wnba_04,23424,75,other,"[[114,231],[146,241]]"
wnba__wnba_04,23424,76,other,"[[47,176],[79,176]]"
wnba__wnba_04,23424,77,other,"[[38,340],[70,346]]"
wnba__wnba_04,23424,78,other,"[[479,281],[488,251]]"
wnba__wnba_04,23424,79,other,"[[522,57],[553,56]]"
wnba__wnba_04,23424,80,other,"[[89,368],[119,361]]"
wnba__wnba_04,23424,81,other,"[[507,36],[537,40]]"
wnba__wnba_04,23424,82,other,"[[75,355],[100,337]]"
wnba__wnba_04,23424,83,other,"[[63,374],[93,372]]"
wnba__wnba_04,23424,84,other,"[[170,145],[199,149]]"
wnba__wnba_04,23424,85,other,"[[113,235],[142,243]]"
wnba__wnba_04,23424,86,court_line,"[[187,256],[213,271]]"
wnba__wnba_04,23424,87,other,"[[37,360],[113,376]]"
wnba__wnba_04,23424,88,other,"[[28,90],[57,91]]"
wnba__wnba_04,23424,89,other,"[[624,124],[640,148]]"
wnba__wnba_04,23424,90,other,"[[208,268],[230,286]]"
wnba__wnba_04,23424,91,other,"[[306,181],[333,191]]"
wnba__wnba_04,23424,92,other,"[[495,253],[512,276]]"
wnba__wnba_04,23424,93,other,"[[111,320],[115,292]]"
wnba__wnba_04,23424,94,other,"[[134,61],[162,57]]"
wnba__wnba_05,2304,0,court_line,"[[151,101],[572,150]]"
wnba__wnba_05,2304,1,other,"[[1,359],[431,351]]"
wnba__wnba_05,2304,2,other,"[[31,155],[618,287]]"
wnba__wnba_05,2304,3,court_line,"[[212,308],[431,310]]"
wnba__wnba_05,2304,4,other,"[[215,287],[297,217]]"
wnba__wnba_05,2304,5,other,"[[45,384],[189,366]]"
wnba__wnba_05,2304,6,other,"[[30,18],[638,39]]"
wnba__wnba_05,2304,7,other,"[[227,119],[305,137]]"
wnba__wnba_05,2304,8,other,"[[225,122],[307,141]]"
wnba__wnba_05,2304,9,other,"[[216,340],[429,341]]"
wnba__wnba_05,2304,10,other,"[[33,336],[427,341]]"
wnba__wnba_05,2304,11,other,"[[578,246],[639,267]]"
wnba__wnba_05,2304,12,court_line,"[[234,305],[406,307]]"
wnba__wnba_05,2304,13,other,"[[0,268],[638,379]]"
wnba__wnba_05,2304,14,other,"[[222,289],[279,291]]"
wnba__wnba_05,2304,15,other,"[[183,370],[254,354]]"
wnba__wnba_05,2304,16,other,"[[373,286],[400,239]]"
wnba__wnba_05,2304,17,other,"[[543,65],[595,69]]"
wnba__wnba_05,2304,18,other,"[[86,383],[138,377]]"
wnba__wnba_05,2304,19,other,"[[212,25],[607,31]]"
wnba__wnba_05,2304,20,other,"[[-1,182],[56,145]]"
wnba__wnba_05,2304,21,other,"[[18,170],[144,103]]"
wnba__wnba_05,2304,22,other,"[[306,219],[632,304]]"
wnba__wnba_05,2304,23,other,"[[550,67],[599,69]]"
wnba__wnba_05,2304,24,other,"[[524,144],[572,148]]"
wnba__wnba_05,2304,25,other,"[[220,215],[552,249]]"
wnba__wnba_05,2304,26,other,"[[586,291],[630,305]]"
wnba__wnba_05,2304,27,other,"[[54,190],[100,199]]"
wnba__wnba_05,2304,28,other,"[[246,290],[291,290]]"
wnba__wnba_05,2304,29,other,"[[575,276],[618,291]]"
wnba__wnba_05,2304,30,other,"[[17,140],[56,119]]"
wnba__wnba_05,2304,31,other,"[[578,248],[638,330]]"
wnba__wnba_05,2304,32,other,"[[53,193],[96,202]]"
wnba__wnba_05,2304,33,other,"[[211,309],[212,352]]"
wnba__wnba_05,2304,34,court_line,"[[0,236],[42,238]]"
wnba__wnba_05,2304,35,other,"[[431,309],[432,351]]"
wnba__wnba_05,2304,36,other,"[[196,364],[234,355]]"
wnba__wnba_05,2304,37,other,"[[194,118],[527,122]]"
wnba__wnba_05,2304,38,other,"[[1,239],[39,242]]"
wnba__wnba_05,2304,39,other,"[[576,272],[613,283]]"
wnba__wnba_05,2304,40,other,"[[506,253],[520,219]]"
wnba__wnba_05,2304,41,other,"[[222,292],[258,294]]"
wnba__wnba_05,2304,42,other,"[[579,265],[612,280]]"
wnba__wnba_05,2304,43,other,"[[411,274],[428,242]]"
wnba__wnba_05,2304,44,other,"[[408,195],[424,226]]"
wnba__wnba_05,2304,45,other,"[[184,265],[219,266]]"
wnba__wnba_05,2304,46,other,"[[330,146],[364,160]]"
wnba__wnba_05,2304,47,other,"[[306,215],[339,223]]"
wnba__wnba_05,2304,48,other,"[[434,339],[468,341]]"
wnba__wnba_05,2304,49,other,"[[556,187],[589,190]]"
wnba__wnba_05,2304,50,other,"[[399,181],[421,207]]"
wnba__wnba_05,2304,51,other,"[[584,262],[615,274]]"
wnba__wnba_05,2304,52,other,"[[366,164],[394,182]]"
wnba__wnba_05,2304,53,other,"[[584,286],[617,294]]"
wnba__wnba_05,2304,54,other,"[[382,173],[407,195]]"
wnba__wnba_05,2304,55,court_line,"[[373,311],[406,310]]"
wnba__wnba_05,2304,56,other,"[[577,271],[607,281]]"
wnba__wnba_05,2304,57,other,"[[417,257],[424,227]]"
wnba__wnba_05,2304,58,other,"[[318,145],[347,156]]"
wnba__wnba_05,2304,59,other,"[[33,270],[42,241]]"
wnba__wnba_05,2304,60,other,"[[46,275],[51,245]]"
wnba__wnba_05,2304,61,other,"[[221,135],[251,139]]"
wnba__wnba_05,2304,62,other,"[[564,52],[594,56]]"
wnba__wnba_05,2304,63,other,"[[44,131],[74,135]]"
wnba__wnba_05,2304,64,other,"[[298,339],[298,309]]"
wnba__wnba_05,2304,65,other,"[[116,146],[133,121]]"
wnba__wnba_05,2304,66,other,"[[48,127],[77,131]]"
wnba__wnba_05,2304,67,other,"[[147,155],[176,158]]"
wnba__wnba_05,2304,68,other,"[[332,286],[359,276]]"
wnba__wnba_05,2304,69,other,"[[208,262],[237,262]]"
wnba__wnba_05,2304,70,other,"[[569,48],[598,50]]"
wnba__wnba_05,2304,71,other,"[[560,192],[588,199]]"
wnba__wnba_05,2304,72,other,"[[342,225],[367,238]]"
wnba__wnba_05,2304,73,other,"[[190,322],[196,350]]"
wnba__wnba_05,6912,0,other,"[[213,349],[431,350]]"
wnba__wnba_05,6912,1,other,"[[273,140],[642,335]]"
wnba__wnba_05,6912,2,other,"[[178,342],[515,273]]"
wnba__wnba_05,6912,3,other,"[[126,241],[380,202]]"
wnba__wnba_05,6912,4,court_line,"[[127,243],[211,314]]"
wnba__wnba_05,6912,5,other,"[[123,321],[309,308]]"
wnba__wnba_05,6912,6,other,"[[1,184],[530,86]]"
wnba__wnba_05,6912,7,other,"[[169,326],[429,345]]"
wnba__wnba_05,6912,8,other,"[[8,23],[638,24]]"
wnba__wnba_05,6912,9,other,"[[121,361],[201,384]]"
wnba__wnba_05,6912,10,other,"[[166,321],[411,339]]"
wnba__wnba_05,6912,11,other,"[[578,383],[639,369]]"
wnba__wnba_05,6912,12,other,"[[118,355],[176,374]]"
wnba__wnba_05,6912,13,other,"[[146,365],[215,383]]"
wnba__wnba_05,6912,14,other,"[[81,200],[136,179]]"
wnba__wnba_05,6912,15,other,"[[171,249],[226,254]]"
wnba__wnba_05,6912,16,other,"[[245,222],[257,168]]"
wnba__wnba_05,6912,17,other,"[[88,345],[138,366]]"
wnba__wnba_05,6912,18,other,"[[116,318],[394,310]]"
wnba__wnba_05,6912,19,other,"[[271,166],[284,215]]"
wnba__wnba_05,6912,20,other,"[[562,187],[565,137]]"
wnba__wnba_05,6912,21,other,"[[333,68],[358,25]]"
wnba__wnba_05,6912,22,other,"[[551,172],[557,109]]"
wnba__wnba_05,6912,23,other,"[[77,198],[151,171]]"
wnba__wnba_05,6912,24,other,"[[558,212],[606,204]]"
wnba__wnba_05,6912,25,other,"[[32,301],[68,331]]"
wnba__wnba_05,6912,26,other,"[[76,335],[118,355]]"
wnba__wnba_05,6912,27,other,"[[48,321],[86,345]]"
wnba__wnba_05,6912,28,other,"[[266,375],[311,370]]"
wnba__wnba_05,6912,29,other,"[[595,383],[638,373]]"
wnba__wnba_05,6912,30,other,"[[64,253],[90,219]]"
wnba__wnba_05,6912,31,other,"[[431,309],[432,352]]"
wnba__wnba_05,6912,32,other,"[[580,288],[618,308]]"
wnba__wnba_05,6912,33,other,"[[248,221],[264,183]]"
wnba__wnba_05,6912,34,other,"[[452,84],[492,79]]"
wnba__wnba_05,6912,35,other,"[[182,324],[592,234]]"
wnba__wnba_05,6912,36,other,"[[220,65],[257,61]]"
wnba__wnba_05,6912,37,other,"[[394,309],[432,310]]"
wnba__wnba_05,6912,38,other,"[[31,275],[66,268]]"
wnba__wnba_05,6912,39,other,"[[599,293],[633,285]]"
wnba__wnba_05,6912,40,other,"[[211,316],[212,351]]"
wnba__wnba_05,6912,41,other,"[[375,48],[408,59]]"
wnba__wnba_05,6912,42,other,"[[429,103],[464,99]]"
wnba__wnba_05,6912,43,other,"[[50,317],[78,336]]"
wnba__wnba_05,6912,44,other,"[[44,224],[72,205]]"
wnba__wnba_05,6912,45,other,"[[179,262],[213,262]]"
wnba__wnba_05,6912,46,other,"[[329,90],[364,25]]"
wnba__wnba_05,6912,47,other,"[[532,74],[564,83]]"
wnba__wnba_05,6912,48,other,"[[582,285],[615,278]]"
wnba__wnba_05,6912,49,court_line,"[[389,271],[422,266]]"
wnba__wnba_05,6912,50,other,"[[28,294],[51,318]]"
wnba__wnba_05,6912,51,other,"[[19,272],[33,302]]"
wnba__wnba_05,6912,52,other,"[[72,337],[101,352]]"
wnba__wnba_05,6912,53,other,"[[93,284],[98,253]]"
wnba__wnba_05,6912,54,other,"[[497,71],[528,67]]"
wnba__wnba_05,6912,55,other,"[[107,212],[138,211]]"
wnba__wnba_05,6912,56,other,"[[358,237],[389,233]]"
wnba__wnba_05,6912,57,other,"[[336,127],[336,96]]"
wnba__wnba_05,6912,58,other,"[[287,229],[318,230]]"
wnba__wnba_05,6912,59,other,"[[35,309],[59,329]]"
wnba__wnba_05,6912,60,court_line,"[[328,234],[358,228]]"
wnba__wnba_05,6912,61,other,"[[53,349],[83,344]]"
wnba__wnba_05,6912,62,other,"[[108,217],[125,241]]"
wnba__wnba_05,6912,63,other,"[[317,305],[324,276]]"
wnba__wnba_05,6912,64,other,"[[513,186],[542,194]]"
wnba__wnba_05,6912,65,other,"[[266,184],[278,211]]"
wnba__wnba_05,6912,66,other,"[[164,265],[192,256]]"
wnba__wnba_05,6912,67,court_line,"[[392,267],[421,262]]"
wnba__wnba_05,6912,68,other,"[[27,237],[47,216]]"
wnba__wnba_05,6912,69,other,"[[512,195],[538,208]]"
wnba__wnba_05,6912,70,other,"[[149,319],[178,319]]"
wnba__wnba_05,6912,71,other,"[[298,338],[298,309]]"
wnba__wnba_05,6912,72,other,"[[420,258],[448,261]]"
wnba__wnba_05,6912,73,other,"[[457,192],[485,187]]"
wnba__wnba_05,6912,74,other,"[[204,178],[218,153]]"
wnba__wnba_05,23424,0,other,"[[59,348],[432,353]]"
wnba__wnba_05,23424,1,other,"[[24,211],[189,119]]"
wnba__wnba_05,23424,2,other,"[[308,280],[428,185]]"
wnba__wnba_05,23424,3,other,"[[20,209],[277,81]]"
wnba__wnba_05,23424,4,other,"[[18,204],[611,359]]"
wnba__wnba_05,23424,5,other,"[[334,89],[600,128]]"
wnba__wnba_05,23424,6,other,"[[161,149],[404,179]]"
wnba__wnba_05,23424,7,other,"[[254,308],[413,310]]"
wnba__wnba_05,23424,8,other,"[[47,344],[429,338]]"
wnba__wnba_05,23424,9,other,"[[1,23],[638,23]]"
wnba__wnba_05,23424,10,other,"[[363,106],[432,125]]"
wnba__wnba_05,23424,11,other,"[[46,348],[417,336]]"
wnba__wnba_05,23424,12,other,"[[234,310],[296,311]]"
wnba__wnba_05,23424,13,other,"[[66,27],[408,117]]"
wnba__wnba_05,23424,14,other,"[[367,267],[426,265]]"
wnba__wnba_05,23424,15,other,"[[488,360],[545,372]]"
wnba__wnba_05,23424,16,other,"[[446,302],[497,276]]"
wnba__wnba_05,23424,17,other,"[[431,308],[484,284]]"
wnba__wnba_05,23424,18,other,"[[444,299],[494,273]]"
wnba__wnba_05,23424,19,other,"[[409,270],[457,261]]"
wnba__wnba_05,23424,20,other,"[[383,113],[430,126]]"
wnba__wnba_05,23424,21,other,"[[459,292],[501,267]]"
wnba__wnba_05,23424,22,other,"[[6,336],[82,359]]"
wnba__wnba_05,23424,23,other,"[[412,176],[445,144]]"
wnba__wnba_05,23424,24,other,"[[392,271],[437,266]]"
wnba__wnba_05,23424,25,other,"[[8,341],[58,347]]"
wnba__wnba_05,23424,26,other,"[[157,210],[206,205]]"
wnba__wnba_05,23424,27,other,"[[347,268],[391,271]]"
wnba__wnba_05,23424,28,other,"[[211,309],[212,352]]"
wnba__wnba_05,23424,29,court_line,"[[337,262],[378,267]]"
wnba__wnba_05,23424,30,other,"[[431,311],[432,352]]"
wnba__wnba_05,23424,31,other,"[[173,126],[607,201]]"
wnba__wnba_05,23424,32,court_line,"[[495,273],[524,244]]"
wnba__wnba_05,23424,33,other,"[[484,283],[516,260]]"
wnba__wnba_05,23424,34,other,"[[424,199],[461,212]]"
wnba__wnba_05,23424,35,other,"[[153,213],[192,211]]"
wnba__wnba_05,23424,36,other,"[[485,190],[520,203]]"
wnba__wnba_05,23424,37,other,"[[84,245],[121,254]]"
wnba__wnba_05,23424,38,other,"[[193,212],[228,200]]"
wnba__wnba_05,23424,39,court_line,"[[314,240],[351,242]]"
wnba__wnba_05,23424,40,other,"[[115,95],[448,180]]"
wnba__wnba_05,23424,41,other,"[[456,132],[487,148]]"
wnba__wnba_05,23424,42,other,"[[454,136],[486,151]]"
wnba__wnba_05,23424,43,other,"[[438,266],[471,255]]"
wnba__wnba_05,23424,44,other,"[[320,236],[367,270]]"
wnba__wnba_05,23424,45,other,"[[548,155],[582,158]]"
wnba__wnba_05,23424,46,other,"[[222,265],[227,298]]"
