frame,team,momentum
10791,green,0.1901
10791,white,0.2103
10794,green,0.1882
10794,white,0.2122
10797,green,0.1884
10797,white,0.212
10800,green,0.1879
10800,white,0.2125
10803,green,0.1885
10803,white,0.2119
10806,green,0.1885
10806,white,0.2122
10809,green,0.1881
10809,white,0.213
10812,green,0.1885
10812,white,0.2129
10815,green,0.1868
10815,white,0.2151
10818,green,0.1887
10818,white,0.2154
10821,green,0.1901
10821,white,0.2163
10824,green,0.1907
10824,white,0.218
10827,green,0.1915
10827,white,0.2195
10830,green,0.1943
10830,white,0.219
10833,green,0.1925
10833,white,0.223
10836,green,0.1919
10836,white,0.2262
10839,green,0.1922
10839,white,0.2285
10842,green,0.1914
10842,white,0.2319
10845,green,0.1921
10845,white,0.2339
10848,green,0.1921
10848,white,0.2356
10851,green,0.1908
10851,white,0.2386
10854,green,0.1935
10854,white,0.2375
10857,green,0.1945
10857,white,0.2382
10860,green,0.1956
10860,white,0.2388
10863,green,0.1948
10863,white,0.2413
10866,green,0.1958
10866,white,0.242
10869,green,0.1979
10869,white,0.2416
10872,green,0.1971
10872,white,0.2443
10875,green,0.1968
10875,white,0.2463
10878,green,0.197
10878,white,0.2479
10881,green,0.1964
10881,white,0.2504
10884,green,0.1986
10884,white,0.25
10887,green,0.1987
10887,white,0.2519
10890,green,0.1985
10890,white,0.2539
10893,green,0.201
10893,white,0.2531
10896,green,0.2031
10896,white,0.2525
10899,green,0.2048
10899,white,0.2524
10902,green,0.2054
10902,white,0.2534
10905,green,0.2057
10905,white,0.2546
10908,green,0.2057
10908,white,0.2545
10911,green,0.2074
10911,white,0.2527
10914,green,0.2097
10914,white,0.2502
10917,green,0.2104
10917,white,0.2489
10920,green,0.211
10920,white,0.2475
10923,green,0.212
10923,white,0.2457
10926,green,0.2127
10926,white,0.2442
10929,green,0.2123
10929,white,0.2436
10932,green,0.2146
10932,white,0.2403
10935,green,0.2147
10935,white,0.2392
10938,green,0.2148
10938,white,0.2391
10941,green,0.2176
10941,white,0.2362
10944,green,0.2181
10944,white,0.2358
10947,green,0.22
10947,white,0.2339
10950,green,0.2205
10950,white,0.2333
10953,green,0.2225
10953,white,0.2313
10956,green,0.2243
10956,white,0.2295
10959,green,0.2264
10959,white,0.2272
10962,green,0.2281
10962,white,0.2254
10965,green,0.2287
10965,white,0.2247
10968,green,0.2298
10968,white,0.2236
10971,green,0.2323
10971,white,0.2209
10974,green,0.2333
10974,white,0.2196
10977,green,0.2355
10977,white,0.2171
10980,green,0.2366
10980,white,0.216
10983,green,0.237
10983,white,0.2154
10986,green,0.2376
10986,white,0.2147
10989,green,0.2362
10989,white,0.2158
10992,green,0.2348
10992,white,0.217
10995,green,0.2361
10995,white,0.2153
10998,green,0.2363
10998,white,0.2147
11001,green,0.2353
11001,white,0.2152
11004,green,0.2325
11004,white,0.2175
11007,green,0.2296
11007,white,0.2204
11010,green,0.2307
11010,white,0.2193
11013,green,0.2287
11013,white,0.2213
11016,green,0.2244
11016,white,0.2256
11019,green,0.2239
11022,green,0.222
11025,green,0.2212
11028,green,0.2202
11031,green,0.2178
11034,green,0.2167
11037,green,0.2138
11040,green,0.2128
11043,green,0.2118
11046,green,0.2101
11049,green,0.2067
11052,green,0.2047
11055,green,0.2049
11058,green,0.2045
11061,green,0.2025
11064,green,0.2004
11067,green,0.1982
11070,green,0.1975
11073,green,0.1958
11076,green,0.1943
11079,green,0.1952
11082,green,0.1956
11085,green,0.1939
11088,green,0.1943
11091,green,0.1939
11094,green,0.1946
11097,green,0.1971
11100,green,0.1954
11103,green,0.1967
11106,green,0.2
11109,green,0.2
11112,green,0.2
11115,green,0.2
11118,green,0.2
11121,green,0.2
11124,green,0.2
11127,green,0.2
11130,green,0.2
11133,green,0.2
11136,green,0.2
11136,white,0.2261
11139,green,0.2017
11139,white,0.2263
11142,green,0.2044
11142,white,0.2244
11145,green,0.2072
11145,white,0.2226
11148,green,0.2086
11148,white,0.2236
11151,green,0.2096
11151,white,0.2237
11154,green,0.2099
11154,white,0.2263
11157,green,0.2107
11157,white,0.2265
11160,white,0.2275
11163,green,0.2129
11163,white,0.2271
11166,green,0.2146
11166,white,0.2287
11169,green,0.2163
11169,white,0.229
11172,green,0.2163
11172,white,0.2288
11175,green,0.2186
11175,white,0.227
11178,green,0.2186
11181,green,0.2186
11184,green,0.2186
11187,green,0.2189
11187,white,0.2285
11190,green,0.2175
11190,white,0.2321
11193,green,0.2155
11193,white,0.2363
11196,green,0.2142
11196,white,0.2383
11199,green,0.216
11199,white,0.2382
11202,green,0.2181
11202,white,0.2377
11205,green,0.2199
11205,white,0.2349
11208,green,0.2212
11208,white,0.2333
11211,green,0.222
11211,white,0.2341
11214,green,0.223
11214,white,0.231
11217,green,0.2241
11217,white,0.2287
11220,green,0.2241
11220,white,0.2264
11223,green,0.2253
11223,white,0.221
11226,green,0.2272
11226,white,0.219
11229,green,0.2261
11229,white,0.2172
11232,green,0.2237
11232,white,0.2129
11235,green,0.2212
11235,white,0.211
11238,green,0.2175
11238,white,0.212
11241,green,0.2158
11241,white,0.2133
11244,green,0.2141
11244,white,0.2152
11247,green,0.2138
11247,white,0.2149
11250,green,0.2163
11250,white,0.2109
11253,green,0.2142
11253,white,0.2094
11256,green,0.2131
11256,white,0.208
11259,green,0.2106
11259,white,0.2072
11262,green,0.2108
11262,white,0.2075
11265,green,0.2099
11265,white,0.2062
11268,green,0.2102
11268,white,0.2059
11271,green,0.2096
11271,white,0.2048
11274,green,0.2113
11274,white,0.2037
11277,green,0.2111
11277,white,0.2022
11280,green,0.2128
11280,white,0.1988
11283,green,0.2155
11283,white,0.1945
11286,green,0.2169
11286,white,0.1915
11289,green,0.2133
11289,white,0.1933
11292,green,0.2113
11292,white,0.1937
11295,green,0.2062
11295,white,0.1972
11298,white,0.1968
11301,green,0.2049
11301,white,0.196
11304,green,0.2027
11304,white,0.1983
11307,green,0.1999
11307,white,0.2012
11310,green,0.1994
11310,white,0.2005
11313,green,0.1995
11316,green,0.1983
11316,white,0.2017
11319,green,0.1976
11319,white,0.2024
11322,green,0.2003
11322,white,0.1997
11325,green,0.2026
11325,white,0.1974
11328,green,0.2041
11328,white,0.1959
11331,green,0.2055
11331,white,0.1945
11334,green,0.2074
11334,white,0.1926
11337,green,0.2082
11340,green,0.2082
11343,green,0.2048
11346,green,0.2053
11346,white,0.1912
11349,green,0.2064
11349,white,0.1895
11352,green,0.2088
11352,white,0.1913
11355,green,0.2094
11355,white,0.1906
11358,green,0.2081
11361,green,0.2078
11364,green,0.2084
11367,green,0.2067
11370,green,0.2065
11373,green,0.2062
11376,green,0.2055
11379,green,0.2055
11382,green,0.2065
11382,white,0.1918
11385,green,0.2077
11385,white,0.1898
11388,green,0.2101
11388,white,0.1909
11391,green,0.2087
11391,white,0.1937
11394,green,0.2078
11394,white,0.1962
11397,green,0.2083
11397,white,0.197
11400,green,0.2073
11400,white,0.199
11403,green,0.2074
11403,white,0.1991
11406,green,0.2061
11406,white,0.2007
11409,green,0.2051
11409,white,0.2011
11412,green,0.204
11412,white,0.2007
11415,green,0.2012
11415,white,0.2002
11418,green,0.2005
11418,white,0.1992
11421,green,0.2009
11421,white,0.195
11424,green,0.1959
11424,white,0.1983
11427,green,0.1957
11427,white,0.1985
11430,green,0.1937
11430,white,0.1992
11433,green,0.1916
11433,white,0.1994
11436,green,0.1905
11436,white,0.2006
11439,green,0.1914
11439,white,0.1979
11442,green,0.1902
11442,white,0.199
11445,green,0.189
11445,white,0.2008
11448,green,0.1886
11448,white,0.2029
11451,green,0.1872
11451,white,0.206
11454,green,0.1889
11454,white,0.2047
11457,green,0.1905
11457,white,0.2048
11460,green,0.19
11460,white,0.2059
11463,green,0.1896
11463,white,0.208
11466,green,0.1886
11466,white,0.2105
11469,green,0.189
11469,white,0.211
11472,green,0.1911
11472,white,0.2089
11475,green,0.1909
11475,white,0.2091
11478,green,0.192
11478,white,0.208
11481,green,0.1935
11481,white,0.2065
11484,green,0.1961
11484,white,0.2039
11487,green,0.1985
11487,white,0.2015
11490,green,0.1982
11490,white,0.2018
11493,green,0.1981
11496,green,0.1994
11499,green,0.1992
11499,white,0.2018
11502,green,0.1987
11505,green,0.1999
11508,green,0.1989
11511,green,0.1981
11514,green,0.1994
11514,white,0.2025
11517,green,0.1996
11517,white,0.2028
11520,green,0.2023
11520,white,0.2026
11523,green,0.2016
11523,white,0.2042
11526,green,0.2003
11526,white,0.2069
11529,green,0.1959
11529,white,0.2096
11532,green,0.1949
11532,white,0.207
11535,green,0.1952
11535,white,0.2068
11538,green,0.1973
11538,white,0.203
11541,green,0.1999
11541,white,0.1998
11544,green,0.1986
11544,white,0.1989
11547,green,0.2001
11547,white,0.1984
11550,green,0.2003
11550,white,0.199
11553,green,0.2041
11553,white,0.1954
11556,green,0.2084
11556,white,0.1916
11559,green,0.2101
11559,white,0.1881
11562,green,0.2097
11562,white,0.1888
11565,green,0.2098
11565,white,0.1893
11568,green,0.2102
11568,white,0.1882
11571,green,0.2114
11571,white,0.1864
11574,green,0.2113
11574,white,0.1853
11577,green,0.2107
11577,white,0.1851
11580,green,0.2116
11580,white,0.1863
11583,green,0.2138
11583,white,0.1851
11586,green,0.2139
11586,white,0.1852
11589,green,0.2135
11589,white,0.1857
11592,green,0.2146
11592,white,0.1848
11595,green,0.2122
11595,white,0.1884
11598,green,0.2121
11598,white,0.1878
11601,green,0.2109
11601,white,0.1891
11604,green,0.213
11604,white,0.187
11607,green,0.2145
11607,white,0.1855
11610,green,0.2146
11610,white,0.1854
11613,green,0.2166
11613,white,0.1834
11616,green,0.2179
11616,white,0.1821
11619,green,0.2177
11619,white,0.1823
11622,green,0.2181
11622,white,0.1819
11625,green,0.2153
11625,white,0.1847
11628,green,0.2111
11628,white,0.1889
11631,green,0.2112
11631,white,0.1888
11634,green,0.2114
11634,white,0.1886
11637,green,0.2082
11637,white,0.1918
11640,green,0.2106
11640,white,0.1894
11643,green,0.2078
11643,white,0.1922
11646,green,0.2066
11646,white,0.1934
11649,green,0.2031
11649,white,0.1969
11652,green,0.2043
11652,white,0.1957
11655,green,0.2018
11655,white,0.1982
11658,green,0.2035
11658,white,0.1965
11661,green,0.2032
11661,white,0.1968
11664,green,0.2047
11664,white,0.1953
11667,green,0.2046
11667,white,0.1954
11670,green,0.2043
11670,white,0.1957
11673,green,0.203
11673,white,0.197
11676,green,0.2008
11676,white,0.1992
11679,green,0.2028
11679,white,0.1972
11682,green,0.205
11682,white,0.195
11685,green,0.2106
11685,white,0.1894
11688,green,0.2107
11691,green,0.2133
11691,white,0.1879
11694,green,0.2131
11694,white,0.1867
11697,green,0.2132
11697,white,0.1853
12060,green,0.2121
12060,white,0.1871
12063,green,0.2148
12063,white,0.1861
12066,green,0.2145
12066,white,0.1859
12069,green,0.2146
12069,white,0.1875
12072,green,0.2142
12072,white,0.1861
12075,green,0.2172
12075,white,0.1856
12078,green,0.219
12078,white,0.1835
12081,white,0.181
12084,white,0.1823
12087,white,0.183
12090,white,0.1829
12093,white,0.185
12096,white,0.1854
12099,white,0.1876
12102,white,0.1861
12105,white,0.1884
12108,white,0.187
12111,white,0.1893
12114,white,0.1904
12117,white,0.192
12120,white,0.1925
12123,white,0.1924
12126,white,0.1933
12129,white,0.1913
12132,white,0.1928
12135,white,0.1962
12138,white,0.1994
12141,white,0.2008
12144,white,0.2008
12147,white,0.2024
12150,white,0.202
12153,white,0.2038
12156,green,0.2192
12156,white,0.2017
12159,green,0.218
12159,white,0.2002
12162,green,0.2173
12162,white,0.2003
12165,green,0.2137
12165,white,0.202
12168,green,0.2123
12168,white,0.2023
12171,green,0.209
12171,white,0.2034
12174,green,0.2085
12174,white,0.2054
12177,green,0.2053
12177,white,0.2063
12180,white,0.2063
12183,green,0.2066
12183,white,0.2063
12186,white,0.2063
12189,green,0.2041
12189,white,0.2066
12192,green,0.2017
12192,white,0.208
12195,green,0.1984
12195,white,0.2095
12198,white,0.2095
12201,white,0.2095
12204,white,0.2095
12207,white,0.2095
12210,white,0.2095
12213,white,0.2095
12216,white,0.2095
12219,white,0.2095
12222,white,0.2095
12225,white,0.2095
12228,white,0.2095
12231,white,0.2095
12234,white,0.2095
12237,white,0.2095
12240,white,0.2095
12243,white,0.2095
12246,white,0.211
12249,white,0.2105
12252,white,0.2097
12255,white,0.2082
12258,white,0.2073
12261,white,0.2062
12264,white,0.2042
12267,white,0.2032
12270,white,0.2032
12273,white,0.2032
12276,white,0.2032
12279,white,0.2029
12282,white,0.2016
12285,white,0.2
12288,white,0.2
12291,white,0.2
12294,white,0.2
12297,white,0.2
12300,white,0.2
12303,white,0.2
12306,white,0.2
12309,white,0.2
12312,white,0.2
12315,white,0.2
12318,white,0.2
12321,white,0.2
12324,white,0.2
12327,white,0.2
12330,white,0.2
12333,white,0.2
12336,white,0.2
12339,white,0.2
12342,white,0.2
12345,white,0.2
12348,white,0.2
12351,white,0.2
12354,white,0.2
12357,white,0.2
12360,white,0.2
12363,white,0.2
12366,white,0.2
12369,white,0.2
12372,white,0.2
12375,white,0.2
12378,white,0.2
12381,white,0.2
12384,white,0.2
12387,white,0.2
12390,white,0.2
12393,white,0.2
12396,white,0.2
12399,white,0.2
12402,white,0.2
12405,white,0.2
12408,white,0.2
12411,white,0.2
12414,white,0.2
12417,white,0.2
12420,white,0.2
12423,white,0.2
12426,white,0.2
12429,white,0.2
12432,white,0.2
12435,white,0.2
12438,white,0.2
12441,white,0.2
12444,white,0.2
12447,white,0.2
12450,white,0.2
12453,white,0.2
12456,white,0.2
12459,white,0.2
12462,white,0.2
12465,white,0.2
12468,white,0.2
12471,white,0.2
12474,white,0.2
12477,white,0.2
12480,white,0.2
12483,white,0.2
12486,green,0.1975
12486,white,0.2005
12489,green,0.198
12489,white,0.2001
12492,green,0.1983
12492,white,0.1988
12495,white,0.1988
12498,white,0.1988
12501,green,0.2012
12501,white,0.198
12504,green,0.2019
12504,white,0.1958
12507,green,0.1984
12507,white,0.1959
12510,green,0.1969
12510,white,0.1942
12513,green,0.1985
12513,white,0.1926
12516,white,0.1926
12519,white,0.1926
12522,white,0.1926
12525,white,0.1926
12528,white,0.1926
12531,white,0.1926
12534,white,0.1926
12537,white,0.1926
12540,white,0.1926
12543,white,0.1926
12546,white,0.1926
12549,white,0.1926
12552,green,0.1996
12552,white,0.19
12555,green,0.1982
12555,white,0.1915
12558,green,0.1988
12558,white,0.1893
12561,green,0.1981
12561,white,0.1904
12564,green,0.1971
12564,white,0.1895
12567,green,0.1969
12567,white,0.1904
12570,green,0.2007
12570,white,0.1885
12573,green,0.201
12573,white,0.189
12576,green,0.199
12576,white,0.1903
12579,green,0.1998
12579,white,0.1906
12582,green,0.1983
12582,white,0.1919
12585,green,0.2008
12585,white,0.1898
12588,green,0.2041
12588,white,0.1873
12591,green,0.2069
12591,white,0.1868
12594,green,0.2081
12594,white,0.1889
12597,green,0.2088
12597,white,0.1891
12600,green,0.2116
12600,white,0.19
12603,green,0.2113
12603,white,0.1929
12606,green,0.2115
12606,white,0.1927
12609,green,0.2102
12609,white,0.1943
12612,green,0.2129
12612,white,0.1929
12615,green,0.2156
12615,white,0.1919
12618,green,0.2165
12618,white,0.1915
12621,green,0.2125
12621,white,0.195
12624,green,0.2084
12624,white,0.1979
12627,green,0.2061
12627,white,0.1993
12630,green,0.2047
12630,white,0.1985
12633,green,0.2061
12633,white,0.1973
12636,green,0.2043
12636,white,0.1974
12639,green,0.2048
12639,white,0.1952
12642,green,0.202
12642,white,0.198
12645,green,0.2054
12645,white,0.1946
12648,green,0.2045
12648,white,0.1955
12651,green,0.2039
12651,white,0.1961
12654,green,0.2049
12654,white,0.1951
12657,green,0.2075
12657,white,0.1925
12660,green,0.206
12660,white,0.194
12663,green,0.2064
12663,white,0.1936
12666,green,0.2084
12666,white,0.1916
12669,green,0.2095
12669,white,0.1905
12672,green,0.209
12672,white,0.191
12675,green,0.2065
12675,white,0.1935
12678,green,0.2018
12678,white,0.1982
12681,green,0.1994
12681,white,0.2006
12684,green,0.1996
12684,white,0.2004
12687,green,0.2002
12687,white,0.1998
12690,green,0.2017
12690,white,0.1983
12693,green,0.205
12693,white,0.195
12696,green,0.2049
12696,white,0.1951
12699,green,0.209
12699,white,0.191
12702,green,0.2082
12702,white,0.1918
12705,green,0.2078
12705,white,0.1922
12708,green,0.2077
12708,white,0.1923
12711,green,0.2119
12711,white,0.1881
12714,green,0.214
12714,white,0.186
12717,green,0.215
12717,white,0.185
12720,green,0.2149
12720,white,0.1851
12723,green,0.2123
12723,white,0.1877
12726,green,0.2132
12726,white,0.1868
12729,green,0.2119
12729,white,0.1881
12732,white,0.1878
12735,white,0.1897
12738,white,0.191
12741,white,0.1894
12744,white,0.1911
12747,white,0.1929
12750,white,0.1933
12753,white,0.1933
12756,white,0.1934
12759,green,0.2131
12759,white,0.1937
12762,green,0.2111
12762,white,0.1933
12765,green,0.2074
12765,white,0.1951
12768,green,0.2061
12768,white,0.196
12771,green,0.2019
12771,white,0.1973
12774,green,0.199
12774,white,0.1988
12777,green,0.197
12777,white,0.2008
12780,green,0.1953
12780,white,0.2047
12783,white,0.2067
12786,white,0.2068
12789,white,0.2093
12792,white,0.2099
12795,white,0.2105
12798,white,0.2108
12801,white,0.2115
12804,white,0.2108
12807,white,0.2104
12810,white,0.2111
12813,white,0.2097
12816,white,0.2104
12819,green,0.1959
12819,white,0.2107
12822,green,0.193
12822,white,0.2124
12825,green,0.192
12825,white,0.2139
12828,green,0.1944
12828,white,0.212
12831,green,0.1986
12831,white,0.2099
12834,green,0.203
12834,white,0.2066
12837,green,0.2033
12837,white,0.2058
12840,green,0.2007
12840,white,0.2083
12843,green,0.2003
12843,white,0.2064
12846,green,0.199
12846,white,0.2057
12849,green,0.198
12849,white,0.2075
12852,green,0.1973
12852,white,0.2055
12855,green,0.1984
12855,white,0.2016
12858,green,0.1965
12858,white,0.1999
12861,green,0.1963
12861,white,0.1973
12864,green,0.1961
12864,white,0.1958
12867,green,0.1987
12867,white,0.1922
12870,green,0.2009
12870,white,0.1887
12873,green,0.2023
12873,white,0.1866
12876,green,0.2027
12876,white,0.1876
12879,green,0.2029
12879,white,0.1867
12882,green,0.2026
12882,white,0.1861
12885,green,0.2028
12885,white,0.1849
12888,green,0.2049
12888,white,0.1829
12891,green,0.2066
12891,white,0.1836
12894,green,0.2079
12894,white,0.1852
12897,green,0.212
12897,white,0.1836
12900,green,0.2124
12900,white,0.1842
12903,green,0.2148
12903,white,0.1836
12906,green,0.2176
12906,white,0.1824
12909,white,0.1831
12912,white,0.1814
12915,white,0.1799
12918,green,0.216
12918,white,0.1827
12921,green,0.2187
12921,white,0.1837
12924,green,0.2208
12924,white,0.1865
12927,white,0.1873
12930,white,0.1848
12933,green,0.2203
12933,white,0.1853
12936,green,0.2167
12936,white,0.1876
12939,green,0.2132
12939,white,0.1869
12942,green,0.2116
12942,white,0.1895
12945,green,0.2167
12945,white,0.1884
12948,green,0.2146
12948,white,0.1874
12951,green,0.2155
12951,white,0.1859
12954,green,0.2192
12954,white,0.1836
12957,green,0.2156
12957,white,0.1872
12960,green,0.2161
12960,white,0.1869
12963,green,0.2196
12963,white,0.1868
12966,green,0.2205
12966,white,0.1847
12969,white,0.1856
12972,white,0.1862
12975,white,0.1874
12978,white,0.1894
12981,white,0.1887
12984,white,0.1871
12987,white,0.1887
12990,white,0.1881
12993,white,0.1887
12996,white,0.1899
12999,white,0.1899
13002,white,0.1899
13005,white,0.1899
13008,white,0.189
13011,white,0.19
13014,white,0.1906
13017,white,0.1906
13020,white,0.1906
13023,white,0.192
13026,white,0.1904
13029,white,0.1902
13032,white,0.1894
13035,white,0.1921
13038,white,0.1919
13041,white,0.1935
13044,white,0.1963
13047,white,0.1945
13050,white,0.1967
13053,white,0.1989
13056,white,0.2
13059,white,0.2
13062,white,0.2
13065,white,0.2
13068,white,0.2
13071,white,0.2
13074,white,0.2
13077,white,0.2
13080,white,0.2
13083,white,0.2
13086,white,0.2
13089,white,0.2
13092,white,0.2
13095,white,0.2
13098,white,0.2
13101,white,0.2
13104,white,0.2
13107,white,0.2
13110,white,0.2
13113,white,0.2
13116,white,0.2
13119,white,0.2
13122,white,0.2
13125,white,0.2
13128,green,0.2188
13128,white,0.2013
13131,green,0.2176
13131,white,0.2007
13134,green,0.2151
13134,white,0.2013
13137,green,0.2131
13137,white,0.2013
13140,green,0.2147
13140,white,0.2006
13143,green,0.2155
13143,white,0.1989
13146,white,0.1989
13149,green,0.2149
13149,white,0.1988
13152,green,0.2121
13152,white,0.2005
13155,green,0.2109
13155,white,0.1997
13158,green,0.2086
13158,white,0.2027
13161,green,0.2108
13161,white,0.2021
13164,green,0.2072
13164,white,0.2041
13167,green,0.2066
13167,white,0.2053
13170,green,0.2056
13170,white,0.2057
13173,green,0.2029
13173,white,0.2072
13176,green,0.2058
13176,white,0.2052
13179,green,0.2055
13179,white,0.2045
13182,green,0.2049
13182,white,0.2045
13185,white,0.2045
13188,white,0.2045
13191,white,0.2045
13194,white,0.2045
13197,white,0.2045
13200,white,0.2045
13203,white,0.2045
13206,white,0.2045
13209,white,0.2045
13212,white,0.2045
13215,white,0.2045
13218,white,0.2032
13221,white,0.2039
13224,white,0.2032
13227,white,0.2033
13230,white,0.2039
13233,white,0.2056
13236,white,0.2056
13239,white,0.2057
13242,white,0.204
13245,white,0.2048
13248,white,0.2018
13251,white,0.2024
13254,white,0.2005
13257,white,0.1993
13260,white,0.1988
13263,white,0.1973
13266,white,0.1993
13269,white,0.2
13272,white,0.2
13275,white,0.2
13278,white,0.2
13281,white,0.2
13284,green,0.2034
13284,white,0.2001
13287,green,0.2035
13287,white,0.2016
13290,green,0.2032
13290,white,0.202
13293,green,0.2036
13293,white,0.2025
13296,green,0.2004
13296,white,0.2029
13299,green,0.2003
13299,white,0.2033
13302,green,0.198
13302,white,0.2039
13305,green,0.1947
13305,white,0.2045
13308,green,0.1959
13308,white,0.2051
13311,white,0.2051
13314,white,0.2051
13317,white,0.2051
13320,white,0.2051
13323,white,0.2051
13326,white,0.2051
13329,white,0.2051
13332,white,0.2051
13335,white,0.2051
13338,white,0.2051
13341,white,0.2051
13344,white,0.2051
13347,white,0.2051
13350,white,0.2051
13353,white,0.2051
13356,white,0.2051
13359,white,0.2051
13362,white,0.2051
13365,white,0.2051
13368,white,0.2051
13371,white,0.2051
13374,white,0.205
13377,white,0.2035
13380,white,0.203
13383,white,0.2026
13386,white,0.2022
13389,white,0.2017
13392,white,0.2012
13395,white,0.2006
13398,white,0.2
13401,white,0.2
13404,white,0.2
13407,white,0.2
13410,white,0.2
13413,white,0.2
13416,white,0.2
13419,white,0.2
13422,white,0.2
13425,white,0.2
13428,white,0.2
13431,white,0.2
13434,green,0.1928
13434,white,0.2009
13437,green,0.1898
13437,white,0.2018
13440,green,0.1885
13440,white,0.2019
13443,green,0.1898
13443,white,0.2019
13446,green,0.1891
13446,white,0.202
13449,green,0.1888
13449,white,0.2029
13452,green,0.1886
13452,white,0.2031
13455,green,0.1877
13455,white,0.2033
13458,green,0.1851
13458,white,0.2043
13461,green,0.1858
13461,white,0.2034
13464,green,0.1873
13464,white,0.2037
13467,green,0.1863
13467,white,0.2038
13470,green,0.1892
13470,white,0.2039
13473,green,0.187
13473,white,0.2055
13476,green,0.1887
13476,white,0.2057
13479,green,0.1897
13479,white,0.2059
13482,green,0.1891
13482,white,0.207
13485,green,0.1904
13485,white,0.2072
13488,white,0.2072
13491,white,0.2072
13494,white,0.2072
13497,white,0.2072
13500,white,0.2072
13503,white,0.2072
13506,white,0.2072
13509,green,0.1876
13509,white,0.2081
13512,green,0.1865
13512,white,0.2084
13515,green,0.1864
13515,white,0.2086
13518,green,0.1863
13518,white,0.2087
13521,green,0.1878
13521,white,0.2087
13524,green,0.188
13524,white,0.2081
13527,green,0.1883
13527,white,0.2073
13530,green,0.1872
13530,white,0.2087
13533,green,0.1856
13533,white,0.2108
13536,green,0.1853
13536,white,0.2116
13539,green,0.1846
13539,white,0.2119
13542,green,0.1843
13542,white,0.2126
13545,green,0.1844
13545,white,0.2132
13548,green,0.1846
13548,white,0.2129
13551,green,0.1839
13551,white,0.2145
13554,green,0.1828
13554,white,0.2154
13557,green,0.1818
13557,white,0.2164
13560,green,0.1816
13560,white,0.2174
13563,green,0.1799
13563,white,0.2177
13566,green,0.1784
13566,white,0.2192
13569,green,0.179
13569,white,0.2193
13572,green,0.1773
13572,white,0.2191
13575,green,0.1769
13575,white,0.2195
13578,green,0.1765
13578,white,0.2201
13581,green,0.1765
13581,white,0.2201
13584,green,0.1772
13584,white,0.2211
13587,green,0.1769
13587,white,0.2216
13590,green,0.1758
13590,white,0.2228
13593,green,0.1764
13593,white,0.2234
13596,green,0.1758
13596,white,0.2242
13599,green,0.1755
13599,white,0.2245
13602,green,0.1748
13602,white,0.2252
13605,green,0.1744
13605,white,0.2256
13608,green,0.1738
13608,white,0.2262
13611,green,0.172
13611,white,0.228
13614,green,0.1734
13614,white,0.2266
13617,green,0.173
13617,white,0.227
13620,green,0.1739
13620,white,0.2261
13623,green,0.1755
13623,white,0.2245
13626,green,0.1758
13626,white,0.2242
13629,green,0.1761
13629,white,0.2239
13632,green,0.1759
13632,white,0.2241
13635,green,0.1756
13635,white,0.2244
13638,white,0.2237
13641,white,0.2229
13644,white,0.2218
13647,green,0.175
13647,white,0.2221
13650,green,0.1747
13650,white,0.222
13653,green,0.175
13653,white,0.2209
13656,green,0.1751
13656,white,0.2202
13659,green,0.1763
13659,white,0.2197
13662,green,0.1781
13662,white,0.219
13665,green,0.1797
13665,white,0.2185
13668,green,0.1795
13668,white,0.2185
13671,green,0.1792
13671,white,0.2195
13674,green,0.1799
13674,white,0.2186
13677,green,0.1795
13677,white,0.219
13680,green,0.1785
13680,white,0.2188
13683,green,0.1777
13683,white,0.2199
13686,green,0.1775
13686,white,0.2199
13689,green,0.1774
13689,white,0.2201
13692,green,0.1756
13692,white,0.2214
13695,green,0.1744
13695,white,0.2228
13698,green,0.1741
13698,white,0.2236
13701,green,0.1739
13701,white,0.223
13704,green,0.1735
13704,white,0.2251
13707,green,0.1736
13707,white,0.2253
13710,green,0.1741
13710,white,0.2259
13713,green,0.1722
13713,white,0.2262
13716,green,0.1718
13716,white,0.2265
13719,green,0.171
13719,white,0.2269
13722,green,0.1706
13722,white,0.2268
13725,green,0.1689
13725,white,0.228
13728,green,0.1678
13728,white,0.2301
13731,green,0.1666
13731,white,0.2323
13734,green,0.165
13734,white,0.235
13737,green,0.1639
13737,white,0.2361
13740,green,0.1628
13740,white,0.2372
13743,green,0.1615
13743,white,0.2385
13746,green,0.161
13746,white,0.239
13749,green,0.1591
13749,white,0.2409
13752,green,0.1577
13752,white,0.2423
13755,green,0.1563
13755,white,0.2437
13758,green,0.1555
13758,white,0.2445
13761,green,0.1546
13761,white,0.2454
13764,green,0.1529
13764,white,0.2471
13767,green,0.1528
13767,white,0.2472
13770,green,0.1514
13770,white,0.2486
13773,green,0.1513
13773,white,0.2487
13776,green,0.1503
13776,white,0.2497
13779,green,0.15
13779,white,0.25
13782,green,0.1507
13782,white,0.2493
13785,green,0.1524
13785,white,0.2476
13788,green,0.1535
13788,white,0.2465
13791,green,0.1535
13791,white,0.2465
13794,green,0.1542
13794,white,0.2458
13797,green,0.1533
13797,white,0.2467
13800,green,0.1531
13800,white,0.2469
13803,green,0.152
13803,white,0.248
13806,green,0.1515
13806,white,0.2485
13809,green,0.1511
13809,white,0.2489
13812,green,0.1505
13812,white,0.2495
13815,green,0.1514
13815,white,0.2486
13818,green,0.1519
13818,white,0.2481
13821,green,0.1524
13821,white,0.2476
13824,green,0.1534
13824,white,0.2466
13827,green,0.1535
13827,white,0.2465
13830,green,0.1542
