event_id,event_date,y,p_base,p_recalibrated_s05,standin_loss,loss_base,loss_recalibrated,paired_loss_differential,p1_id,p2_id,p1_id
20171030-atp-2017-0352-104999-111202-268,2017-10-30,0.0,0.4818001738614663,0.5205479452054794,0.23213140753293915,0.23213140753293915,0.27097016325764683,0.038838755724707685,104999,111202,104999
20171030-atp-2017-0352-103852-106298-270,2017-10-30,0.0,0.3733150842228404,0.4330357142857143,0.1393641521083064,0.1393641521083064,0.1875199298469388,0.04815577773863239,103852,106298,103852
20171030-atp-2017-0352-106058-106378-271,2017-10-30,1.0,0.48909101024696067,0.5237543453070684,0.26102799581047126,0.26102799581047126,0.226809923613899,-0.03421807219657225,106058,106378,106058
20171030-atp-2017-0352-104269-104731-272,2017-10-30,1.0,0.3779044081418201,0.43207126948775054,0.3870029254093791,0.3870029254093791,0.32254304294125524,-0.06445988246812384,104269,104731,104269
20171030-atp-2017-0352-105376-106233-273,2017-10-30,0.0,0.38295275336812945,0.43333333333333335,0.14665281131223137,0.14665281131223137,0.1877777777777778,0.04112496646554642,105376,106233,105376
20171030-atp-2017-0352-105227-106432-274,2017-10-30,1.0,0.8082684218406093,0.7825443786982249,0.036760998063490535,0.036760998063490535,0.04728694723574102,0.010525949172250484,105227,106432,105227
20171030-atp-2017-0352-104871-105138-275,2017-10-30,0.0,0.19008316739456935,0.23577235772357724,0.03613161052675187,0.03613161052675187,0.05558860466653447,0.0194569941397826,104871,105138,104871
20171030-atp-2017-0352-103898-104542-276,2017-10-30,1.0,0.1775416268316186,0.23387096774193547,0.6764377755947806,0.6764377755947806,0.5869536940686785,-0.0894840815261021,103898,104542,103898
20171030-atp-2017-0352-105173-105676-277,2017-10-30,0.0,0.3689480520632581,0.43237250554323725,0.1361226651212726,0.1361226651212726,0.18694598354973674,0.05082331842846413,105173,105676,105173
20171030-atp-2017-0352-104755-105777-278,2017-10-30,0.0,0.3282526484653274,0.35489833641404805,0.10774980122450183,0.10774980122450183,0.12595282918945883,0.018203027964957,104755,105777,104755
20171030-atp-2017-0352-104545-106043-279,2017-10-30,1.0,0.46578271693588524,0.5187713310580204,0.2853881055244045,0.2853881055244045,0.2315810318116694,-0.05380707371273513,104545,106043,104545
20171030-atp-2017-0352-105223-105311-280,2017-10-30,1.0,0.939388293595465,0.8981481481481481,0.003673778953269543,0.003673778953269543,0.01037379972565158,0.006700020772382037,105223,105311,105223
20171030-atp-2017-0352-100644-104898-281,2017-10-30,0.0,0.8538724523300435,0.7828655834564254,0.7290981648481224,0.7290981648481224,0.6128785217605695,-0.11621964308755295,100644,104898,100644
20171030-atp-2017-0352-103917-105807-282,2017-10-30,1.0,0.3434626651247258,0.35424354243542433,0.43104127208512794,0.43104127208512794,0.4170014024863496,-0.014039869598778343,103917,105807,103917
20171030-atp-2017-0352-105023-105936-283,2017-10-30,0.0,0.837168672681375,0.7817109144542773,0.7008513865190952,0.7008513865190952,0.6110719537769425,-0.08977943274215272,105023,105936,105023
20171030-atp-2017-0352-104655-105077-284,2017-10-30,1.0,0.40305194387821547,0.4314159292035398,0.3563469817075773,0.3563469817075773,0.3232878455634741,-0.03305913614410316,104655,105077,104655
20171030-atp-2017-0352-104745-111202-285,2017-10-30,1.0,0.9037385593600703,0.8953488372093024,0.009266264954074708,0.009266264954074708,0.010951865873445097,0.0016856009193703895,104745,111202,104745
20171030-atp-2017-0352-106058-106298-286,2017-10-30,1.0,0.4116819223646913,0.5267857142857142,0.34611816047250515,0.34611816047250515,0.22393176020408173,-0.12218640026842342,106058,106298,106058
20171030-atp-2017-0352-104269-106233-287,2017-10-30,1.0,0.38371665800775573,0.4326710816777042,0.37980515761712946,0.37980515761712946,0.3218621015647462,-0.05794305605238326,104269,106233,104269
20171030-atp-2017-0352-105138-105227-288,2017-10-30,0.0,0.4206964290912884,0.45985401459854014,0.17698548545016146,0.17698548545016146,0.21146571474239437,0.034480229292232906,105138,105227,105138
20171030-atp-2017-0352-103898-105676-289,2017-10-30,1.0,0.2363891611581676,0.3114754098360656,0.5831015131967269,0.5831015131967269,0.47406611126041387,-0.109035401936313,103898,105676,103898
20171030-atp-2017-0352-104545-105777-290,2017-10-30,1.0,0.3201813681001453,0.35543278084714547,0.46215337227819014,0.46215337227819014,0.415466900006444,-0.04668647227174616,104545,105777,104545
20171030-atp-2017-0352-104898-105223-291,2017-10-30,0.0,0.11081937643487569,0.1297709923664122,0.01228093419341468,0.01228093419341468,0.016840510459763414,0.004559576266348734,104898,105223,104898
20171030-atp-2017-0352-103917-105936-292,2017-10-30,0.0,0.6375864037199851,0.6606851549755302,0.4065164222085838,0.4065164222085838,0.4365048740050403,0.029988451796456483,103917,105936,103917
20171030-atp-2017-0352-104655-104745-293,2017-10-30,0.0,0.05522690781125724,0.04597701149425287,0.003050011346393106,0.003050011346393106,0.002113885585942661,-0.0009361257604504451,104655,104745,104655
20171030-atp-2017-0352-104269-106058-294,2017-10-30,0.0,0.4660502502700342,0.5204081632653061,0.21720283577676153,0.21720283577676153,0.27082465639316955,0.05362182061640802,104269,106058,104269
20171030-atp-2017-0352-103898-105227-295,2017-10-30,1.0,0.24623494609417668,0.3170731707317073,0.5681617564896488,0.5681617564896488,0.4663890541344437,-0.10177270235520514,103898,105227,103898
20171030-atp-2017-0352-104545-105223-296,2017-10-30,1.0,0.23252824668163855,0.29239766081871343,0.5890128921415599,0.5890128921415599,0.5007010704148285,-0.08831182172673147,104545,105223,104545
20171030-atp-2017-0352-104745-105936-297,2017-10-30,0.0,0.9527391966974137,0.90625,0.9077119769236331,0.9077119769236331,0.8212890625,-0.08642291442363315,104745,105936,104745
20171030-atp-2017-0352-103898-106058-298,2017-10-30,0.0,0.4750797965034476,0.5186440677966103,0.2257008130457572,0.2257008130457572,0.26899166906061495,0.04329085601485774,103898,106058,103898
20171030-atp-2017-0352-104545-105936-299,2017-10-30,0.0,0.8298449393826594,0.780559646539028,0.6886426234190096,0.6886426234190096,0.6092733618051323,-0.07936926161387736,104545,105936,104545
20171030-atp-2017-0352-105936-106058-300,2017-10-30,0.0,0.2841590852744119,0.32296650717703357,0.0807463857439905,0.0807463857439905,0.10430736475813288,0.023560979014142377,105936,106058,105936
20171106-atp-2017-7696-106421-111577-285,2017-11-06,1.0,0.4475421888714035,0.48416289592760176,0.305209633077,0.305209633077,0.26608791793779824,-0.03912171513920176,106421,111577,106421
20171106-atp-2017-7696-106421-106432-286,2017-11-06,0.0,0.48633519158602295,0.5243055555555556,0.23652191857501365,0.23652191857501365,0.2748963155864198,0.03837439701140616,106421,106432,106421
20171106-atp-2017-7696-106432-111577-287,2017-11-06,1.0,0.5625603850288847,0.5499999999999999,0.1913534167460776,0.1913534167460776,0.20250000000000007,0.011146583253922482,106432,111577,106432
20171106-atp-2017-7696-106421-111575-288,2017-11-06,1.0,0.5706064943414777,0.5596590909090907,0.18437878270171543,0.18437878270171543,0.19390011621900843,0.009521333517293007,106421,111575,106421
20171106-atp-2017-7696-111575-111577-289,2017-11-06,1.0,0.41866882518139364,0.45652173913043476,0.337945934815981,0.337945934815981,0.2953686200378072,-0.042577314778173836,111575,111577,111575
20171106-atp-2017-7696-106432-111575-290,2017-11-06,1.0,0.651714939108709,0.6596091205211727,0.12130248364005025,0.12130248364005025,0.11586595083236953,-0.005436532807680722,106432,111575,106432
20171106-atp-2017-7696-106420-111202-291,2017-11-06,0.0,0.2518115407118509,0.32226562500000006,0.06340905203567615,0.06340905203567615,0.10385513305664067,0.04044608102096452,106420,111202,106420
20171106-atp-2017-7696-106420-133430-292,2017-11-06,0.0,0.26985573566907933,0.3216374269005847,0.07282211807350002,0.07282211807350002,0.10345063438322898,0.03062851630972896,106420,133430,106420
20171106-atp-2017-7696-111202-133430-293,2017-11-06,1.0,0.5590185233231377,0.5511811023622046,0.19446466277210603,0.19446466277210603,0.20143840287680584,0.00697374010469981,111202,133430,111202
20171106-atp-2017-7696-106420-126094-294,2017-11-06,0.0,0.2250223445922928,0.29651162790697677,0.05063505556581257,0.05063505556581257,0.08791914548404545,0.03728408991823288,106420,126094,106420
20171106-atp-2017-7696-111202-126094-295,2017-11-06,1.0,0.5788477318980896,0.5602836879432627,0.17736923292738344,0.17736923292738344,0.193350435088778,0.015981202161394564,111202,126094,111202
20171106-atp-2017-7696-126094-133430-296,2017-11-06,1.0,0.517962560954066,0.5236994219653179,0.23236009264196253,0.23236009264196253,0.22686224063617225,-0.0054978520057902824,126094,133430,126094
20171106-atp-2017-7696-106432-126094-297,2017-11-06,0.0,0.5044206336709128,0.5242494226327945,0.25444017567296523,0.25444017567296523,0.27483745713081836,0.020397281457853134,106432,126094,106432
20171106-atp-2017-7696-106421-111202-298,2017-11-06,0.0,0.32654865346716655,0.35661764705882354,0.10663402308121962,0.10663402308121962,0.12717614619377163,0.020542123112552005,106421,111202,106421
20171106-atp-2017-7696-106421-106432-300,2017-11-06,1.0,0.41958449096676603,0.460431654676259,0.33688216312630803,0.33688216312630803,0.2911339992753998,-0.04574816385090824,106421,106432,106421
20171106-atp-2017-7696-111202-126094-299,2017-11-06,1.0,0.5867235764218195,0.5609065155807365,0.17079740228557166,0.17079740228557166,0.19280308805945004,0.022005685773878375,111202,126094,111202
20171113-atp-2017-0605-104745-105676-286,2017-11-13,0.0,0.7975968027161733,0.7794117647058824,0.6361606597030622,0.6361606597030622,0.6074826989619377,-0.028677960741124497,104745,105676,104745
20171113-atp-2017-0605-105227-106058-287,2017-11-13,0.0,0.6256515335025841,0.6666666666666666,0.39143984137413507,0.39143984137413507,0.4444444444444444,0.05300460307030935,105227,106058,105227
20171113-atp-2017-0605-100644-106058-288,2017-11-13,0.0,0.6307976017660969,0.38461538461538464,0.39790561439385935,0.39790561439385935,0.14792899408284024,-0.2499766203110191,100644,106058,100644
20171113-atp-2017-0605-100644-105227-289,2017-11-13,1.0,0.5332009118360213,0.5236447520184545,0.217901388710722,0.217901388710722,0.2269143222795597,0.0090129335688377,100644,105227,100644
20171113-atp-2017-0605-103819-106058-290,2017-11-13,1.0,0.8915408619937599,0.8959537572254336,0.01176338461705663,0.01176338461705663,0.010825620635504015,-0.0009377639815526147,103819,106058,103819
20171113-atp-2017-0605-103819-105227-291,2017-11-13,1.0,0.8861433232745529,0.896551724137931,0.012963342834962963,0.012963342834962963,0.010701545778834717,-0.0022617970561282456,103819,105227,103819
20171113-atp-2017-0605-100644-103819-292,2017-11-13,0.0,0.14594800288365792,0.21929824561403508,0.02130081954572822,0.02130081954572822,0.04809172052939365,0.02679090098366543,100644,103819,100644
20171113-atp-2017-0605-105676-105777-293,2017-11-13,0.0,0.4576777583619074,0.4915254237288136,0.20946893049918047,0.20946893049918047,0.24159724217178974,0.03212831167260927,105676,105777,105676
20171113-atp-2017-0605-105676-106233-294,2017-11-13,1.0,0.6308758816430483,0.37037037037037035,0.13625261475279687,0.13625261475279687,0.3964334705075446,0.26018085575474775,105676,106233,105676
20171113-atp-2017-0605-105777-106233-295,2017-11-13,1.0,0.7182812774509366,0.6812227074235808,0.07936543863467616,0.07936543863467616,0.10161896226235195,0.022253523627675798,105777,106233,105777
20171113-atp-2017-0605-105777-105807-296,2017-11-13,1.0,0.8009015615277837,0.7782672540381792,0.039640188202074905,0.039640188202074905,0.04916541063176936,0.009525222429694453,105777,105807,105777
20171113-atp-2017-0605-105807-106233-297,2017-11-13,0.0,0.40289026790700805,0.43392070484581496,0.1623205679741807,0.1623205679741807,0.18828717809388887,0.02596661011970816,105807,106233,105807
20171113-atp-2017-0605-103819-105676-298,2017-11-13,0.0,0.875348839419147,0.7785923753665689,0.7662355906724476,0.7662355906724476,0.6062060869789561,-0.16002950369349156,103819,105676,103819
20171113-atp-2017-0605-105777-106058-299,2017-11-13,1.0,0.6478922998252221,0.6601626016260163,0.12397983252237127,0.12397983252237127,0.11548945733359774,-0.008490375188773533,105777,106058,105777
20171113-atp-2017-0605-105676-105777-300,2017-11-13,0.0,0.43305630622481134,0.4755244755244755,0.18753776436107758,0.18753776436107758,0.22612352682282752,0.03858576246174994,105676,105777,105676
20171124-atp-2017-M-DC-2017-WG-M-BEL-FRA-01-105676-106298-1,2017-11-24,1.0,0.6600144913752848,0.6607142857142857,0.1155901460748063,0.1155901460748063,0.11511479591836736,-0.0004753501564389445,105676,106298,105676
20171124-atp-2017-M-DC-2017-WG-M-BEL-FRA-01-104327-104542-2,2017-11-24,0.0,0.23959948455966715,0.321011673151751,0.05740791300125818,0.05740791300125818,0.10304849429968661,0.045640581298428434,104327,104542,104327
20171124-atp-2017-M-DC-2017-WG-M-BEL-FRA-01-104542-105676-4,2017-11-24,0.0,0.46753076693836304,0.5168918918918919,0.21858501803397393,0.21858501803397393,0.26717722790357923,0.0485922098696053,104542,105676,104542
20171124-atp-2017-M-DC-2017-WG-M-BEL-FRA-01-104327-106298-5,2017-11-24,0.0,0.35391336955782743,0.4065040650406504,0.12525467315177533,0.12525467315177533,0.16524555489457332,0.039990881742797996,104327,106298,104327
20180101-atp-2018-0451-105807-106432-270,2018-01-01,0.0,0.5158922700115364,0.5241935483870968,0.26614483425765595,0.26614483425765595,0.27477887617065555,0.008634041912999602,105807,106432,105807
20180101-atp-2018-0451-105341-105932-271,2018-01-01,0.0,0.26736454580678753,0.3205128205128205,0.07148380035446979,0.07148380035446979,0.10272846811308348,0.03124466775861369,105341,105932,105341
20180101-atp-2018-0451-105649-126094-272,2018-01-01,0.0,0.33769580154353607,0.3559633027522936,0.1140384543801313,0.1140384543801313,0.12670987290632102,0.01267141852618972,105649,126094,105649
20180101-atp-2018-0451-104269-104534-273,2018-01-01,1.0,0.6890869732706129,0.681917211328976,0.0966669101900286,0.0966669101900286,0.10117666044873533,0.0045097502587067295,104269,104534,104269
20180101-atp-2018-0451-105077-105550-274,2018-01-01,0.0,0.5053097768737623,0.5235903337169161,0.2553379706042115,0.2553379706042115,0.2741468375617916,0.018808866957580106,105077,105550,105077
20180101-atp-2018-0451-105882-106325-275,2018-01-01,1.0,0.5645129878251955,0.5523560209424082,0.1896489377729383,0.1896489377729383,0.20038513198651367,0.010736194213575384,105882,106325,105882
20180101-atp-2018-0451-104890-105806-276,2018-01-01,0.0,0.27121855315148957,0.3197674418604651,0.07355950357358737,0.07355950357358737,0.10225121687398592,0.028691713300398547,104890,105806,104890
20180101-atp-2018-0451-103852-104198-277,2018-01-01,1.0,0.7718525339955608,0.7363636363636363,0.05205126624424676,0.05205126624424676,0.06950413223140497,0.017452865987158214,103852,104198,103852
20180101-atp-2018-0451-105376-105936-278,2018-01-01,1.0,0.5923362554359903,0.5615275813295617,0.1661897286319501,0.1661897286319501,0.19225806193470413,0.026068333302754015,105376,105936,105376
20180101-atp-2018-0451-104678-126610-279,2018-01-01,0.0,0.7363005410258361,0.7014925373134329,0.5421384867149389,0.5421384867149389,0.492091779906438,-0.05004670680850093,104678,126610,104678
20180101-atp-2018-0451-103893-104792-280,2018-01-01,0.0,0.15924123769387494,0.2183406113537118,0.025357771782277175,0.025357771782277175,0.04767262256631262,0.022314850784035445,103893,104792,103893
20180101-atp-2018-0451-104607-105526-281,2018-01-01,0.0,0.6967458764233421,0.6826086956521739,0.4854548163129311,0.4854548163129311,0.4659546313799621,-0.019500184932968956,104607,105526,104607
20180101-atp-2018-0451-103607-104755-282,2018-01-01,0.0,0.11701756663755188,0.12878787878787878,0.013693110901773893,0.013693110901773893,0.01658631772268136,0.002893206820907466,103607,104755,103607
20180101-atp-2018-0451-104252-126774-283,2018-01-01,0.0,0.41232745318693825,0.5309734513274337,0.17001392865162676,0.17001392865162676,0.2819328060145666,0.11191887736293984,104252,126774,104252
20180101-atp-2018-0451-104291-105379-284,2018-01-01,0.0,0.41549770938503805,0.4642857142857143,0.17263834650421353,0.17263834650421353,0.21556122448979592,0.04292287798558239,104291,105379,104291
20180101-atp-2018-0451-105539-106233-285,2018-01-01,0.0,0.11595399857719875,0.12781954887218044,0.013445329786041009,0.013445329786041009,0.016337837073887727,0.0028925072878467177,105539,106233,105539
20180101-atp-2018-0451-105932-106432-286,2018-01-01,0.0,0.3622321220245758,0.4125,0.13121211022642715,0.13121211022642715,0.17015624999999998,0.03894413977357283,105932,106432,105932
20180101-atp-2018-0451-104269-126094-287,2018-01-01,0.0,0.5450049560699708,0.5535248041775457,0.2970304021408308,0.2970304021408308,0.3063897088397903,0.009359306698959458,104269,126094,104269
