g_id,memo,resolved,tokens,register_verdict
320,docs/evidence/tracking/g320_prereg_2026-09-08.md,1,1,"| G314 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, NOT DISPATCHED.** BALL-INFERRED COORDINATES. G309 measured `ball_valid_share == ball_detected / ball_rows` **exactly, in all 15 games**, so the 0-311 `ball_inferred` rows per game (311 `wnba_05`, 273 `wnba_02`, 54 `ncaa_basketball_mRkuGgeECak`, 0 in seven games) carry **NO `ball_x2d`/`ball_y2d` at all** -- the inferred flag is set and the position it exists to carry is missing, so every ball-possession or ball-proximity feature reading that flag reads a hole. **PREMISE (binding): on `wnba_05` and `wnba_02`, print `ball_rows`, `ball_detected`, `ball_inferred` and the count of inferred rows with a finite coordinate pair; a nonzero last count on either game is PREMISE FALSE and STOP.** Traces the emitting site read-only and states which of three it is: (a) never computed, (b) computed then dropped before the writer, or (c) computed into a column the census does not read -- **(c) is a real possible outcome and would make this a NAMING defect, not a data one.** Fix in `scripts/platformkit/` if it lives there, otherwise a PROPOSED diff and STOP. **A coordinate is not a correct coordinate: no ball position in the census has ever been checked against an image.** | `specs/G314_spec.md` | **DONE 2026-09-07 ad451e63c -- ACCEPT (verified: codex-sol, contract A/B/Q; memo G314_VERIFY):** PREMISE FALSE: ball_inferred rows carry coordinates 310/311 wnba_05 and 267/273 wnba_02; ball_detected and ball_inferred overlap so G309's identity is a writer identity at unified_pipeline.py:1985-1991; tracking_data.csv has no ball_inferred column, the census read ball_tracking.csv. Prereg 9b2a9d383; memos g314_ball_inferred_coords_2026-09-07.md and G314_VERIFY_2026-09-07.md; tests in master test_g314_ball_inferred_coords.py 2 passed, LOC rail 1 passed. No src/ change, no PROPOSED diff, pod read-only. NEW GAP -> G320. |"
321,docs/evidence/tracking/g321_prereg_2026-09-07.md,0,27,"| G304 | wnba | **ALLOCATED 2026-09-07, SPEC WRITTEN, NOT DISPATCHED.** The E1 SEALED HELD-OUT PACKET, prerequisite for every route: two native-1080p broadcasts from different arenas, 30 frames each (20 eligible court views from >=4 shots + 10 declared negatives: 4 close-ups, 3 graphics/transitions, 3 replay/alternate views), time-stratified selection by an annotator who never sees a candidate output, six named court landmarks across >=3 marking structures per eligible frame (240 held-out correspondences), two independent locators on native zoomed crops, adjudication of every >4 px disagreement, then SEAL (source SHA256s, decode hashes, frame indices, PTS, dimensions, league, shot/end identities, all 60 rows) BEFORE any prediction exists. Unresolved labels mean INSTRUMENT NOT VALIDATED, not omitted frames and not successful abstentions. **PREMISE INVENTORY ALREADY MEASURED by the orchestrator with `ffprobe`: TWO native-1080p WNBA arenas are on this box** -- `data/videos/bridge/wnba_01.f137.mp4` (1920x1080, 30/1, 5814.333333 s, 2841750689 B; Gateway Center Arena) and `data/videos/bridge/wnba_04.f137.mp4` (1920x1080, 30/1, 3193.666667 s, 1114349874 B; Climate Pledge Arena), with `ncaa_basketball_IB-_u4gW3ds.mp4` (1920x1080, 30000/1001, 205444 frames) as a different-league fallback; every `data/videos/*.mp4` NBA broadcast probes 1280x720 and is INELIGIBLE. **The arena identities are TRANSCRIBED from the G25 verifier note (RESULTS_LEDGER.md:63) and NOT re-verified** -- the lane must confirm distinctness by eye. **So the footage bridge is NOT part of this row**; it is a local-only fallback if a source fails byte identity. | `specs/G304_spec.md` | **CLOSED AT LIMIT 2026-09-07 656723694 -- attempt 2 of 2 (proposal-verify): INSTRUMENT NOT VALIDATED, 0/240 correspondences, raters terra 4/756 and sol 9/756 ACCEPT, both-accept 0, agreement 0.983 (kappa prevalence-bound); attempt 1 (model locators) 0/78 within 4 px. The E1 packet cannot be built by models with these families. REMAINING ROUTES = USER DECISION: human annotation of the 63 eligible frames, or a working semantic-line proposer (G321). G306-G308 BLOCKED.** |"
321,docs/evidence/tracking/g321_semantic_provider_abstention_2026-09-07.md,0,4,"| G304 | wnba | **ALLOCATED 2026-09-07, SPEC WRITTEN, NOT DISPATCHED.** The E1 SEALED HELD-OUT PACKET, prerequisite for every route: two native-1080p broadcasts from different arenas, 30 frames each (20 eligible court views from >=4 shots + 10 declared negatives: 4 close-ups, 3 graphics/transitions, 3 replay/alternate views), time-stratified selection by an annotator who never sees a candidate output, six named court landmarks across >=3 marking structures per eligible frame (240 held-out correspondences), two independent locators on native zoomed crops, adjudication of every >4 px disagreement, then SEAL (source SHA256s, decode hashes, frame indices, PTS, dimensions, league, shot/end identities, all 60 rows) BEFORE any prediction exists. Unresolved labels mean INSTRUMENT NOT VALIDATED, not omitted frames and not successful abstentions. **PREMISE INVENTORY ALREADY MEASURED by the orchestrator with `ffprobe`: TWO native-1080p WNBA arenas are on this box** -- `data/videos/bridge/wnba_01.f137.mp4` (1920x1080, 30/1, 5814.333333 s, 2841750689 B; Gateway Center Arena) and `data/videos/bridge/wnba_04.f137.mp4` (1920x1080, 30/1, 3193.666667 s, 1114349874 B; Climate Pledge Arena), with `ncaa_basketball_IB-_u4gW3ds.mp4` (1920x1080, 30000/1001, 205444 frames) as a different-league fallback; every `data/videos/*.mp4` NBA broadcast probes 1280x720 and is INELIGIBLE. **The arena identities are TRANSCRIBED from the G25 verifier note (RESULTS_LEDGER.md:63) and NOT re-verified** -- the lane must confirm distinctness by eye. **So the footage bridge is NOT part of this row**; it is a local-only fallback if a source fails byte identity. | `specs/G304_spec.md` | **CLOSED AT LIMIT 2026-09-07 656723694 -- attempt 2 of 2 (proposal-verify): INSTRUMENT NOT VALIDATED, 0/240 correspondences, raters terra 4/756 and sol 9/756 ACCEPT, both-accept 0, agreement 0.983 (kappa prevalence-bound); attempt 1 (model locators) 0/78 within 4 px. The E1 packet cannot be built by models with these families. REMAINING ROUTES = USER DECISION: human annotation of the 63 eligible frames, or a working semantic-line proposer (G321). G306-G308 BLOCKED.** |"
322,docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,0,21,"The id came from `NEXT_GAP_ID`, which this commit moves G321 -> G322."
322,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,0,111,"The id came from `NEXT_GAP_ID`, which this commit moves G321 -> G322."
323,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,1,31,## G322-G323 allocation register (2026-09-07) -- the two rows the G315 screen opened
323,docs/evidence/tracking/g323_prereg_attempt2_2026-09-07.md,0,3,## G322-G323 allocation register (2026-09-07) -- the two rows the G315 screen opened
323,docs/evidence/tracking/g323_rater_B_memo_attempt2_2026-09-07.md,0,1,## G322-G323 allocation register (2026-09-07) -- the two rows the G315 screen opened
324,docs/evidence/tracking/g324_apache_arm_rebudget_2026-09-07.md,1,36,"| G311 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, BUILT BY THE ORCHESTRATOR (codex lanes cannot reach the pod today).** APACHE-STACK DETECTOR ARM -- a SCREENING row, and the FIRST time the 2026-08-31 licence decision is actually executed against footage. Production detection is Ultralytics `yolov8n`, **AGPL-3.0, whose author asserts weights and fine-tunes inherit that licence** (`scripts/platformkit/detection/MODEL_LICENSES.md`: ""yolov8n.pt is not approved for commercial use""). The seam exists -- `scripts/platformkit/detection/shim.py`, `CV_DETECTOR` -- but **its only non-AGPL backend today is `YoloxOnnxBackend`; there is NO RTMDet backend and no RTMDet artifact has ever been run in this repo.** Two arms on IDENTICAL decoded frames of 3 ffprobe-confirmed native 1920x1080 already-tracked pod games (`wnba_01_1080p`, `ncaa_basketball_IB-_u4gW3ds_1080p`, `wnba_06`; 40 evenly spaced frames each): **ARM Y** = the gated `player_detection.py` route unedited (`yolov8n`, its own `_infer_imgsz`, `classes=[0]`, `conf=0.3`), **ARM R** = the Apache RTMDet arm through the shim. **The arms differ in model AND input size -- a DETECTOR-STACK comparison, NOT a single-variable ablation.** Proxies, each with its decoded-frame denominator: person boxes per frame (zero-box frames stay in the denominator), **both-way IoU >= 0.5 greedy one-to-one agreement** (Y-in-R and R-in-Y, which differ whenever the box counts differ), distinct ids and median track length after the SAME tracker on both arms, inference ms/frame (warm-up excluded) and peak VRAM. **PREMISE (binding, 30-MINUTE CLOCK): the shim imports AND an Apache-2.0 RTMDet artifact is obtainable and runnable on the pod** -- route (i) `mmdet`/`mmengine`/`mmcv` under `--break-system-packages` with a constraints file pinning `opencv-python-headless<5` (cv2 5 silently empties every tracking table, 2026-09-02) against torch 2.8.0+cu128 / Python 3.12, route (ii) an ONNX RTMDet export served by onnxruntime if and only if artifact and serving library are Apache-2.0 or MIT. **Exact resolved versions, checkpoint URL, SHA-256 and licence URL printed; if neither route runs within 30 minutes the row is PREMISE FALSE with the failing versions and error, which is a VALID RESULT and a FULL SUCCESS.** The mmyolo RTMDet copy is GPL-3.0 and FORBIDDEN; TVCalib, Sportlight and KaliCalib are BLOCKED; no new AGPL dependency. **NO ground truth of any kind: no labels, no renders, no eye check. More boxes can mean more players found OR more false boxes and this row cannot tell them apart; low agreement says the two stacks disagree and says nothing about which is right. G303 and G296 are the rows that score recall against labelled frames. NO recall, precision, registration, accuracy or pass claim, and NEITHER ARM MAY BE DECLARED BETTER.** | `specs/G311_spec.md`; `g311_prereg_2026-09-07.md` (sealed `df8cfa89e7`); `g311_apache_detector_arm_2026-09-07.md` | **CLOSED AT LIMIT 2026-09-07 8f7fd1f0f -- the sealed 1,800 s install premise elapsed (mmcv 2.1.0 CUDA ops compiled in 1,898 s; import gate 3,103 s); attempt 1's PREMISE FALSE at 1,736 s was a killed build (corrected in the ledger); 3 games x 40 frames x 2 arms proxies (RTMDet-m 13-19 boxes/frame vs yolov8n 8-9; 2,142-2,513 ms/frame vs 137-160) are OUT-OF-CONTRACT diagnostics; re-registered budget = G324.** |"
324,docs/evidence/tracking/g324_prereg_2026-09-07.md,0,3,"| G311 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, BUILT BY THE ORCHESTRATOR (codex lanes cannot reach the pod today).** APACHE-STACK DETECTOR ARM -- a SCREENING row, and the FIRST time the 2026-08-31 licence decision is actually executed against footage. Production detection is Ultralytics `yolov8n`, **AGPL-3.0, whose author asserts weights and fine-tunes inherit that licence** (`scripts/platformkit/detection/MODEL_LICENSES.md`: ""yolov8n.pt is not approved for commercial use""). The seam exists -- `scripts/platformkit/detection/shim.py`, `CV_DETECTOR` -- but **its only non-AGPL backend today is `YoloxOnnxBackend`; there is NO RTMDet backend and no RTMDet artifact has ever been run in this repo.** Two arms on IDENTICAL decoded frames of 3 ffprobe-confirmed native 1920x1080 already-tracked pod games (`wnba_01_1080p`, `ncaa_basketball_IB-_u4gW3ds_1080p`, `wnba_06`; 40 evenly spaced frames each): **ARM Y** = the gated `player_detection.py` route unedited (`yolov8n`, its own `_infer_imgsz`, `classes=[0]`, `conf=0.3`), **ARM R** = the Apache RTMDet arm through the shim. **The arms differ in model AND input size -- a DETECTOR-STACK comparison, NOT a single-variable ablation.** Proxies, each with its decoded-frame denominator: person boxes per frame (zero-box frames stay in the denominator), **both-way IoU >= 0.5 greedy one-to-one agreement** (Y-in-R and R-in-Y, which differ whenever the box counts differ), distinct ids and median track length after the SAME tracker on both arms, inference ms/frame (warm-up excluded) and peak VRAM. **PREMISE (binding, 30-MINUTE CLOCK): the shim imports AND an Apache-2.0 RTMDet artifact is obtainable and runnable on the pod** -- route (i) `mmdet`/`mmengine`/`mmcv` under `--break-system-packages` with a constraints file pinning `opencv-python-headless<5` (cv2 5 silently empties every tracking table, 2026-09-02) against torch 2.8.0+cu128 / Python 3.12, route (ii) an ONNX RTMDet export served by onnxruntime if and only if artifact and serving library are Apache-2.0 or MIT. **Exact resolved versions, checkpoint URL, SHA-256 and licence URL printed; if neither route runs within 30 minutes the row is PREMISE FALSE with the failing versions and error, which is a VALID RESULT and a FULL SUCCESS.** The mmyolo RTMDet copy is GPL-3.0 and FORBIDDEN; TVCalib, Sportlight and KaliCalib are BLOCKED; no new AGPL dependency. **NO ground truth of any kind: no labels, no renders, no eye check. More boxes can mean more players found OR more false boxes and this row cannot tell them apart; low agreement says the two stacks disagree and says nothing about which is right. G303 and G296 are the rows that score recall against labelled frames. NO recall, precision, registration, accuracy or pass claim, and NEITHER ARM MAY BE DECLARED BETTER.** | `specs/G311_spec.md`; `g311_prereg_2026-09-07.md` (sealed `df8cfa89e7`); `g311_apache_detector_arm_2026-09-07.md` | **CLOSED AT LIMIT 2026-09-07 8f7fd1f0f -- the sealed 1,800 s install premise elapsed (mmcv 2.1.0 CUDA ops compiled in 1,898 s; import gate 3,103 s); attempt 1's PREMISE FALSE at 1,736 s was a killed build (corrected in the ledger); 3 games x 40 frames x 2 arms proxies (RTMDet-m 13-19 boxes/frame vs yolov8n 8-9; 2,142-2,513 ms/frame vs 137-160) are OUT-OF-CONTRACT diagnostics; re-registered budget = G324.** |"
325,docs/evidence/tracking/g325_offframe_boxes_attempt2_2026-09-07.md,1,19,"| G323 | all | **DONE 75f4af4bc (2026-09-07).** Attempt 2 after attempt 1 (995863242) was REJECTED on Q6 vocabulary alone; the prereg was re-sealed (41a36061e, seal 45c59ccc) and the whole sequence repeated, and the re-drawn sample is BYTE-IDENTICAL to attempt 1's 60 boxes. Rater A (Claude Opus 5) 31 of 60 and rater B (codex gpt-5.6-sol) 30 of 60 in the sealed NON_PLAYER set against the sealed 10/60 bar -> PREMISE HOLDS; raw agreement 42 of 60, kappa 0.628483 with asymptotic SE 0.073264. 28 of 60 panels are non-player to BOTH raters, and the standalone team-colour gate rejects 2 of those 28 = 0.071429, far below the sealed 0.50 bar -> GATE MISSING; the 2 rejects are off-frame containment, not colour. NO court mask exists anywhere in src/ -- the premise this row was allocated on is corrected: the only region reject is the projected-footpoint map_2d bounds test at advanced_tracker.py:1429-1431. The PROPOSED gate (G1 frame containment; G2 region tightening explicitly NOT justified here) lives in the gitignored docs/research/organization-sprint/ and its substance is repeated in full inside the memo. NO GROUND TRUTH: both raters are models, so this is a screen for whether a human labelling effort is worth mounting, not a content rate for any game. ACCEPT WITH CORRECTIONS, verified codex-sol (contract A/B/Q); the collapsed acceptance denominator was corrected at landing from 2/19 to 2/28. Off-frame boxes carried to G325. Evidence: g323_prereg_attempt2_2026-09-07.md, g323_nonplayer_boxes_attempt2_2026-09-07.md, g323_agreement_attempt2_2026-09-07.csv, g323_gate_check_attempt2_2026-09-07.csv, g323_contact_sheets/, G323_VERIFY_2026-09-07.md, G323_VERIFY_ATTEMPT1_2026-09-07.md, tests/platformkit/test_g323_nonplayer_boxes.py. ALLOCATED AS: NON-PLAYER CONTENT IN PLAYER BOXES: both G315 raters independently named crowd, bench, graphic or off-frame content inside player boxes on 12 of 30 panels. Row = a sealed blind census (2 model raters + kappa; human labels named as the limit) of 60 boxes stratified by box size and court region across 3 games, per-game share of non-player boxes, whether the production tracker's team-colour or court-mask gates (src/tracking/color_reid.py, unified_pipeline.py court mask) reject them, and the PROPOSED gate if not. Consumes G322's census. |"
